"","headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3"
"35851","Harvard Bioscience Announces Action Plan To Reach Financial Targets Through 2021","positive",0.7,0.8,31797,"HARVARD BIOSCIENCE INC",4,NA,133,28,2,"2019-09-09",88839,10.441766679287,6.18182085454464,12.3636329600374,24.0000031237603,0,3.74999642372131,5.50847983212668
"35852","Harvard Bioscience Gives 2019 Through 2021 Financial Targets","positive",0.6,0.8,31805,"HARVARD BIOSCIENCE INC",4,NA,131,28,2,"2019-09-09",88839,10.441766679287,6.18182085454464,12.3636329600374,24.0000031237603,0,3.74999642372131,5.50847983212668
"35853","Bernstein Downgrades HDFC Bank to Market Perform","negative",0.7,0.8,31813,"H D F C BANK LTD",4,NA,124,28,0,"2019-09-09",89056,0.0191777129657566,-0.57509676553309,-0.460081755733821,13.4477125840368,0.714490562677383,-0.977785019308375,-0.666607448843637
"35854","Hillenbrand Inc Files For Potential Mixed Shelf Offering, Size Not Disclosed","neutral",0.2,0.7,31821,"HILLENBRAND INC",4,NA,130,28,1,"2019-09-09",92597,1.96710005402565,3.89337278902531,12.7087817980976,7.05921749988396,-1.09657365828753,1.93218650680129,4.36729421334103
"35855","B. Riley Maintains Neutral on Hecla Mining, Raises Price Target to $2.3","positive",0.6,0.8,31829,"HECLA MINING CO",4,NA,131,28,2,"2019-09-09",32651,-2.77777519077063,10.2857112884521,12.0000025175154,17.7142827060216,-0.552485696971416,-7.21649997117846,-4.76190642513838
"35856","HealthEquity shares are trading higher after Raymond James upgraded the stock from Outperform to Strong Buy.","positive",0.8,0.9,31837,"HEALTHEQUITY INC",4,NA,133,28,2,"2019-09-09",14803,4.49478626251221,3.13145183026791,6.76187278300808,5.76394083963658,-3.92123088240623,-0.251075024508118,-4.28497957835177
"35857","Raymond James Upgrades HealthEquity to Strong Buy, Lowers Price Target to $80","positive",0.7,0.8,31845,"HEALTHEQUITY INC",4,NA,133,28,2,"2019-09-09",14803,4.49478626251221,3.13145183026791,6.76187278300808,5.76394083963658,-3.92123088240623,-0.251075024508118,-4.28497957835177
"35858","7 Fintech Companies Making Waves In 2019","positive",0.6,0.8,31853,"H S B C HOLDINGS PLC",4,NA,127,28,2,"2019-09-09",87033,1.49051276966929,1.78904719650745,2.51000974480895,1.76234946755895,0.271745352074504,0.490196892037198,2.84281052898829
"35859","Huazhu Group shares trading higher with the broader US-traded, China-based space. Not seeing company specific news impacting Huazhu today.","neutral",0.2,0.8,31861,"H WORLD GROUP LTD",4,NA,138,28,1,"2019-09-09",93306,4.36021313071251,2.04806122928858,-1.31075776941887,-6.41725421825577,0.920332688838244,5.72462073328268,9.55354813713552
"35860","Hertz Global Holdings Option Alert: Oct 18 $14 Calls Sweep (2) near the Ask: 1000 @ $0.735 vs 3242 OI; Earnings 11/7 After Close [est] Ref=$13.4","positive",0.6,0.8,31869,"HERTZ GLOBAL HOLDINGS INC NEW",4,NA,170,28,2,"2019-09-09",16086,11.8262208998203,2.51798834651709,6.61870547755294,-1.58272941317071,0.485047837719321,4.19111472916383,5.07185448354761
"35861","What Uber Freight's Move To Chicago Means","neutral",0.2,0.6,31877,"HUB GROUP INC",4,NA,118,28,1,"2019-09-09",83272,3.89194302260876,0.881440471857786,1.21198585609483,1.91714171359214,-0.205620634369552,3.01886491959786,1.93699386586403
"35862","Horizon Therapeutics Announces FDA Has Granted Priority Review To Teprotumumab Biologics License Application For The Treatment Of Active Thyroid Eye Disease","positive",0.8,0.9,31885,"HORIZON THERAPEUTICS PLC",4,NA,152,28,2,"2019-09-09",12919,-2.03026663511992,-0.150719343218952,-1.99698817983128,3.24038695215594,1.53673104941845,1.19536678303338,1.0443890024926
"35863","Integra LifeSciences Acquires Rebound Therapeutics, Terms Not Disclosed","positive",0.7,0.8,31893,"INTEGRA LIFESCIENCES HLDNGS CORP",4,NA,146,28,2,"2019-09-09",82179,1.00926645100117,3.45618464052677,-0.442261105136665,0.327601685012357,1.64816603064537,3.3162369226069,2.54496098031214
"35864","Intercontinental Exchange shares are trading lower after Lynn Martin the COO and President sold 2,500 shares at an average price of $94.75 per share.","neutral",0.2,0.7,31901,"INTERCONTINENTALEXCHANGE GRP INC",4,NA,154,28,1,"2019-09-09",90993,-2.85593755543232,-2.2347554564476,-0.0236755516610731,0.650960873174489,0.168896897230297,0.668361151556152,1.19441479194007
"35865","Goldman Sachs Initiates Coverage On IDEXX Laboratories with Neutral Rating, Announces $277 Price Target","neutral",0.2,0.7,31909,"I D E X X LABORATORIES INC",4,NA,142,28,1,"2019-09-09",76709,-7.37337991595268,0.160925392992795,-0.583831436078996,3.21481877853715,-0.503566907718778,-0.148837901802124,0.835435812406771
"35866","Intuit shares are trading lower on seemingly no company-specific news.","neutral",0.2,0.7,31917,"INTUIT INC",4,NA,120,28,1,"2019-09-09",78975,-4.13481406867504,-3.02283316850662,-3.65349293080104,-2.50090405795729,-1.54288588091731,0.520411509464513,1.26670492690553
"35867","JetBlue Announces a $125M Accelerated Share Buyback","positive",0.9,0.8,31925,"JETBLUE AIRWAYS CORP",4,NA,129,28,2,"2019-09-09",89353,2.15957164764404,-1.58544015139341,-0.99823891021239,-1.52671907983599,0.907988008111715,1.70836299547694,-2.91205592519705
"35868","J&J Says New Data From Spravato CIII Nasal Spray Phase 3 Studies Showed Rapid Reduction Of Depressive Symptoms In Adult Patients With Major Depressive Disorder","positive",0.8,0.9,31933,"JOHNSON & JOHNSON",4,NA,155,28,2,"2019-09-09",22111,-0.9827702306211,2.0480552688241,2.04017040784847,3.77314582444324,-0.287754787132144,-0.504418655604211,-0.411681482872606
"35869","UPDATE: UBS Initiates Kemper With Buy, $87 Target As Firm Believes Co. 'is positioned to deliver sustainable 10.5% CAGR in Specialty premiums' By Focusing On Non-Standard Auto Insurance Market","positive",0.8,0.9,31941,"KEMPER CORP DE",4,NA,161,28,2,"2019-09-09",76136,4.190319404006,-0.921119749546051,-1.90711107324502,0.583805021348494,-0.444077793508768,4.3000183675042,6.9075239166686
"35870","Today's Pickup: Many Happy (In-Person) Returns, E-Tailers Hope; The Masses Want Next-Day Delivery","positive",0.6,0.8,31949,"KOHLS CORP",4,NA,138,28,2,"2019-09-09",77606,6.52800276875496,0.0773225387092679,4.05300212437454,-3.97668980707329,0.642489874735475,3.12168453085202,5.06274358070147
"35871","Lakeland Industries shares are trading higher after the company reported Q2 EPS of $0.17, compared to $0.12 in the same quarter last year. The company also reported better-than-expected Q2 sales results.","positive",0.8,0.9,31957,"LAKELAND INDUSTRIES INC",4,NA,164,28,2,"2019-09-09",10645,-2.4505116045475,9.46859419345856,16.4251183122134,16.1352658774261,0.568715296685696,0.568715296685696,0.188852705751352
"35872","Lakeland Industries Q2 EPS $0.17 Up From $0.12 YoY, Adj. EBITDA $2.6M vs $2.1M In Same Qtr. Last Year, Sales $27.742M Beat $25.49M Estimate","positive",0.8,0.9,31965,"LAKELAND INDUSTRIES INC",4,NA,175,28,2,"2019-09-09",10645,-2.4505116045475,9.46859419345856,16.4251183122134,16.1352658774261,0.568715296685696,0.568715296685696,0.188852705751352
"35873","Leidos shares trading lower with other defensive IT/service providers. Not seeing company-specific news to justify move lower today.","neutral",0.2,0.7,31973,"LEIDOS HOLDINGS INC",4,NA,136,28,1,"2019-09-09",91547,-3.08149345219135,-1.09514873474836,2.02768097817736,1.30651122391796,-1.35104367509484,-3.12985970474244e-08,1.4707634839221
"35874","LightInTheBox Holding Q2 EPS $(0.05) Up From $(0.14) YoY, Sales $55.443M, Same YoY","positive",0.6,0.8,31981,"LIGHTINTHEBOX HOLDING CO LTD",4,NA,150,28,2,"2019-09-09",13999,0.719423778355122,0,-7.8571439397959,-13.5714238152433,-1.4184383675456,-0.714284994629089,-0.714284994629089
"35875","Eli Lilly shares are trading lower. Shares traded higher on light volume in Monday's pre-market session after the company reported results from its clinical trial of LOXO-292 and have since reversed.","negative",0.7,0.8,31989,"LILLY ELI & CO",4,NA,155,28,0,"2019-09-09",50876,-2.61289197951555,0.0270088959950953,-0.846315406612075,2.80003639285882,-0.479926215484738,0.706404454120535,0.0789785652544949
"35876","Lilly Announces Positive Results for Selpercatinib (LOXO-292), Demonstrating a 68 Percent Objective Response Rate and Sustained Durability in Heavily Pretreated RET Fusion-Positive Non-Small Cell Lung Cancer","positive",0.8,0.9,31997,"LILLY ELI & CO",4,NA,166,28,2,"2019-09-09",50876,-2.61289197951555,0.0270088959950953,-0.846315406612075,2.80003639285882,-0.479926215484738,0.706404454120535,0.0789785652544949
"35877","Limoneira Q3 Adj. EPS $0.00, Sales $50.9M Miss $55.85M Estimate","negative",0.7,0.8,32005,"LIMONEIRA CO",4,NA,138,28,0,"2019-09-09",93397,-4.18389141559601,2.64151860028505,9.54178144418567,-1.77897571850357,0.623705005273223,4.8754148947499,6.08219527779883
"35878","Q3 Earnings Outlook For Limoneira","positive",0.6,0.8,32013,"LIMONEIRA CO",4,NA,121,28,2,"2019-09-09",93397,-4.18389141559601,2.64151860028505,9.54178144418567,-1.77897571850357,0.623705005273223,4.8754148947499,6.08219527779883
"35879","'U.S. eyeing sanctions over Turkey's S-400 buy: Mnuchin' -Earlier Reuters Article","negative",0.9,0.8,32021,"LOCKHEED MARTIN CORP",4,NA,139,28,0,"2019-09-09",21178,-1.64269618690014,0.291948113590479,3.2745095160172,1.9620794350137,0.366092100739479,-0.647678859935841,0.486104504128471
"35880","UPDATE: 'Citron presents our favorite short in YEARS. Low short interest stock at peak multiple whose biz just hit a secular change - forever changed while its passive holder base is blind. Will be down 70% next 18 months. CEO has lied...' -Citron","negative",0.9,0.8,32029,"GRAND CANYON EDUCATION INC",4,NA,173,28,0,"2019-09-09",92852,2.9406514018774,-4.23691645264626,-4.57761656480966,-1.68603148618656,-4.02209870517254,-4.71293922304025,-9.51257406120918
"35881","'$LOPE.  DEAD or fraud' -Tweet From Citron","negative",0.9,0.8,32037,"GRAND CANYON EDUCATION INC",4,NA,132,28,0,"2019-09-09",92852,2.9406514018774,-4.23691645264626,-4.57761656480966,-1.68603148618656,-4.02209870517254,-4.71293922304025,-9.51257406120918
"35882","Argus Research Maintains Buy on Masco, Raises Price Target to $48","positive",0.8,0.9,32045,"MASCO CORP",4,NA,126,28,2,"2019-09-09",34032,0.742518249899149,0.737036485224962,1.56918638176693,-3.68521883701471,1.18759498000145,2.68076772503543,4.79417635276906
"35883","Medtronic Announces Reimbursement In Germany For MiniMed 670G Insulin Pump System For Individuals With Type 1 Diabetes","positive",0.8,0.9,32053,"MEDTRONIC PLC",4,NA,139,28,2,"2019-09-09",60097,-0.699238292872906,-0.416934071108699,1.03771221506381,2.6961883160096,0.900483876466751,0.956714441085538,1.1352016652022
"35884","Manitex Reports $4.5M Contract To Supply Knuckle Boom Cranes To Int'l. Military Entity","positive",0.9,0.8,32061,"MANITEX INTERNATIONAL INC",4,NA,135,28,2,"2019-09-09",90568,-1.34453661739826,-0.170353532303125,5.62180444988001,7.15502707203986,1.01867476478219,4.02097941342472,5.3097292869102
"35885","FDA Commissioner Scott Gottlieb Tweets: It's outrageous and erodes basic trust when a company doesn't respond fully and/or truthfully to official requests from the FDA. Such kinds of actions undermine the public health and they need to be dealt with forcefully.","negative",0.8,0.9,32069,"ALTRIA GROUP INC",4,NA,162,28,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501
"35886","UPDATE: AMA Is Urging The Public To Avoid E Cig Use Amid Nationwide Prob Of Lung Illness Outbreak","negative",0.9,0.8,32077,"ALTRIA GROUP INC",4,NA,135,28,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501
"35887","American Medical Association Urging FDA To Immediately Ban Flavors, Marketing Practices Which Enhance Appeal Of E Cig Products To Youths","negative",0.9,0.8,32085,"ALTRIA GROUP INC",4,NA,138,28,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501
"35888","JUUL Labs Spokesperson Tells Benzinga The Company Is Reviewing FDA Warning Letter And Will 'Fully Cooperate'","neutral",0.3,0.7,32093,"ALTRIA GROUP INC",4,NA,137,28,1,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501
"35889","FDA Warns Juul On Marketing To Youth","negative",0.9,0.8,32101,"ALTRIA GROUP INC",4,NA,121,28,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501
"35890","'With the FDA's warning letter to JUUL and the sudden and tragic deaths from vape users, it is time for JUUL to voluntarily recall all product and wait to get FDA blessing.' -Tweet From Jim Cramer","negative",0.9,0.8,32109,"ALTRIA GROUP INC",4,NA,158,28,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501
"35891","'FDA warns JUUL Labs for marketing unauthorized modified risk tobacco products, including in outreach to youth' -FDA Statement","negative",0.8,0.9,32117,"ALTRIA GROUP INC",4,NA,136,28,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501
"35892","The Mosaic Company Discloses Strategic Decisions Prior to Planned Investor Meetings","positive",0.6,0.8,32125,"MOSAIC CO NEW",4,NA,126,28,2,"2019-09-09",90386,3.27532924711704,5.94647601246834,13.8255647762721,3.51833052754413,0.82560246810317,7.59912506099383,9.34040411311758
"35893","Merck & Co shares are trading lower. Not seeing any news to justify the price action.","neutral",0.2,0.7,32133,"MERCK & CO INC NEW",4,NA,132,28,1,"2019-09-09",22752,-3.58091555535793,-2.13250126689672,-1.07088055075422,1.7391284210776,0.54587833583355,0.604295924258635,-0.0923275361601194
"35894","Merck to Present Data From its Phase 3 Trial for KEYTRUDA as Neoadjuvant Therapy at the European Society for Medical Oncology","positive",0.7,0.8,32141,"MERCK & CO INC NEW",4,NA,143,28,2,"2019-09-09",22752,-3.58091555535793,-2.13250126689672,-1.07088055075422,1.7391284210776,0.54587833583355,0.604295924258635,-0.0923275361601194
"35895","MSCI Announces Acquisition of Carbon Delta; Financial Details Not Disclosed","positive",0.7,0.8,32149,"M S C I INC",4,NA,126,28,2,"2019-09-09",92402,-1.5584240667522,-3.82299795746803,-3.16197013147392,-4.86294847526698,2.48057246208191,4.80886499920241,3.33204779714982
"35896","Citigroup Maintains Sell on M&T Bank, Lowers Price Target to $155","negative",0.9,0.8,32157,"M & T BANK CORP",4,NA,131,28,0,"2019-09-09",35554,5.26494905352592,0.609797239303589,3.5420089620954,1.29743754098486,-0.448676850646734,1.7085753515953,2.41275391350515
"35897","B. Riley Maintains Neutral on Newmont Goldcorp, Raises Price Target to $45.4","positive",0.6,0.8,32165,"NEWMONT CORP",4,NA,132,28,2,"2019-09-09",21207,-1.55198778957129,0.262739020399749,1.46907607380511,5.08166779038683,-1.72852128744125,-5.75329226268284,-4.28323711595188
"35898","RBC Capital Upgrades Newmont Goldcorp to Sector Perform, Announces $45 Price Target","positive",0.7,0.8,32173,"NEWMONT CORP",4,NA,131,28,2,"2019-09-09",21207,-1.55198778957129,0.262739020399749,1.46907607380511,5.08166779038683,-1.72852128744125,-5.75329226268284,-4.28323711595188
"35899","Netflix shares are trading higher after Bank of America noted the company's downloads are tracking up 30% sequentially, they also see significant reacceleration in Q3.","positive",0.8,0.9,32181,"NETFLIX INC",4,NA,142,28,2,"2019-09-09",89393,1.43708260729909,-2.15737111866474,-0.0169829977489932,-9.65549473826373,-1.05029381811619,-0.463081657540998,0.304194705236704
"35900","Bank Of America, Citing SensorTower, Says Netflix Downloads Tracking Up 30% Sequentially, Says Seeing Significant Reacceleration In Q3","positive",0.8,0.9,32189,"NETFLIX INC",4,NA,139,28,2,"2019-09-09",89393,1.43708260729909,-2.15737111866474,-0.0169829977489932,-9.65549473826373,-1.05029381811619,-0.463081657540998,0.304194705236704
"35901","NetApp shares are trading higher after Susquehanna upgraded the stock from Neutral to Positive and raised the price target from $54 to $75.","positive",0.8,0.9,32197,"NETAPP INC",4,NA,137,28,2,"2019-09-09",82598,5.38668595254421,-0.492881471291184,3.76049922459227,-0.456370923632787,0.425041001290083,5.75787977244224,9.63931600085615
"35902","Susquehanna Upgrades NetApp to Positive, Raises Price Target to $75","positive",0.8,0.9,32205,"NETAPP INC",4,NA,125,28,2,"2019-09-09",82598,5.38668595254421,-0.492881471291184,3.76049922459227,-0.456370923632787,0.425041001290083,5.75787977244224,9.63931600085615
"35903","Nomura Maintains Buy on NetEase, Raises Price Target to $317","positive",0.8,0.9,32213,"NETEASE INC",4,NA,125,28,2,"2019-09-09",88362,0.548760360106826,-2.71812621504068,-3.55282570500425,-4.86551480539864,2.85914558917284,3.8862778719591,7.88608337646513
"35904","UPDATE: UBS Maintains Sell On NuVasive, Raises Target To $55 As Firm Notes 'Despite the better recent performance, we remain Sell rated on the shares but are increasing our PT to account for NUVA's momentum and upcoming product launches'","neutral",0.2,0.6,32221,"NUVASIVE INC",4,NA,162,28,1,"2019-09-09",90188,0.337347923777997,1.95325203239918,4.64297401025133,7.95709472789674,-0.749364169314504,0.209274125714654,-1.26883302191975
