BillID,Year,Major,MajorText,Party,PassH,PassS,Description,Description_CBP,DW1,DW1_impute,Chamber,BillNum,BillType,Cong,Minor,MultNo,PLaw,ReportH,ReportS,Veto,ComC,CumHServ,MRef,NameFull,Postal,State
110-S-229,2007,19,Government Operations,200.0,1,1,"A bill to redesignate a Federal building in Albuquerque, New Mexico, as the Raymond G. Murphy Department of Veterans Affairs Medical Center.","A bill to redesignate a Federal building in Albuquerque, New Mexico, as the """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Raymond G. Murphy Department of Veterans Affairs Medical Center"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",0.26,0.26,1,229,S,110,2008.0,2.0,1,0,0,0,0.0,0.0,0,Pete Domenici,NM,66.0
114-S-1339,2015,9,Immigration,200.0,0,0,A bill to permanently authorize the special immigrant nonminister religious worker program.,A bill to permanently authorize the special immigrant nonminister religious worker program.,0.383,0.383,1,1339,S,114,900.0,1.0,0,0,0,0,1.0,0.0,1,Orrin Hatch,UT,67.0
101-HR-234,1989,5,Labor and Employment,100.0,0,0,"To prohibit payment of federal retirement benefits, except in certain cases, to those who are not retired as defined under the Social Security Act.","To prohibit payment of federal retirement benefits, except in certain cases, to those who are not retired as defined under the Social Security Act.",-0.091,-0.091,0,234,HR,101,503.0,2.0,0,0,0,0,0.0,5766.0,0,Andrew Jacobs,IN,22.0
110-HR-7008,2008,14,"Banking, Finance, and Domestic Commerce",200.0,0,0,"To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to provide for disaster assistance for electric utility companies serving low-income households, and for other purposes.","To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to provide for disaster assistance for electric utility companies serving low-income households, and for other purposes.",0.5,0.5,0,7008,HR,110,1523.0,1.0,0,0,0,0,0.0,2188.0,0,Rodney Alexander,LA,45.0
88-S-2146,1963,4,Agriculture,100.0,0,0,A bill to insure certain minimum prices to dairy farmers for milk sold to Federal installations located in States in which minimum prices for milk are established pursuant to State authority and not pursuant to a Federal milk marketing order.,A bill to insure certain minimum prices to dairy farmers for milk sold to Federal installations located in States in which minimum prices for milk are established pursuant to State authority and not pursuant to a Federal milk marketing order.,0.116,0.116,1,2146,S,88,402.0,1.0,0,0,0,0,0.0,0.0,1,"TALMADGE, HERMAN EUGENE",GA,44.0
96-HR-8288,1980,14,"Banking, Finance, and Domestic Commerce",200.0,0,0,"A bill to amend the National Flood Insurance Act of 1968 for the purpose of providing insurance with respect to damage caused by flood-related landslides, and for other purposes.","A bill to amend the National Flood Insurance Act of 1968 for the purpose of providing insurance with respect to damage caused by flood-related landslides, and for other purposes.",0.311,0.311,0,8288,HR,96,1523.0,1.0,0,0,0,0,0.0,2904.0,0,Barry Goldwater,CA,71.0
97-S-849,1981,18,International Affairs and Foreign Aid,200.0,0,0,"A bill to authorize appropriations for the International Communication Agency to carry out in fiscal years 1982 and 1983 international communication and educational and cultural exchange programs, and for other purposes.","A bill to authorize appropriations for the International Communication Agency to carry out in fiscal years 1982 and 1983 international communication and educational and cultural exchange programs, and for other purposes.",0.076,0.076,1,849,S,97,1929.0,1.0,0,0,0,0,1.0,0.0,1,Charles Percy,IL,21.0
108-S-357,2003,8,Energy,100.0,0,0,A bill to amend the Internal Revenue Code of 1986 to modify the credit for the production of fuel from nonconventional sources to include production of fuel from agricultural and animal waste.,A bill to amend the Internal Revenue Code of 1986 to modify the credit for the production of fuel from nonconventional sources to include production of fuel from agricultural and animal waste.,-0.224,-0.224,1,357,S,108,806.0,1.0,0,0,0,0,0.0,1368.0,1,Blanche Lincoln,AR,42.0
98-S-1308,1983,16,"Space, Science, Technology, and Communications",200.0,0,0,"A bill to eliminate the authority of the Federal Communications Commission to regulate the franchise fee which a State, political subdivision, or other governmental entity may impose in connection with any franchise for cable television.","A bill to eliminate the authority of the Federal Communications Commission to regulate the franchise fee which a State, political subdivision, or other governmental entity may impose in connection with any franchise for cable television.",-0.033,-0.033,1,1308,S,98,1707.0,1.0,0,0,0,0,0.0,0.0,0,Arlen Specter,PA,14.0
91-HR-14118,1969,9,Immigration,100.0,1,1,"To amend section 213 of the Immigration and Nationality Act, and for other purposes","To amend section 213 of the Immigration and Nationality Act, and for other purposes",-0.56,-0.56,0,14118,HR,91,900.0,1.0,1,1,0,0,1.0,45.83,1,"Celler, Emanuel",NY,13.0
86-HR-11412,1960,19,Government Operations,100.0,0,0,To establish a free guide service for the US. Capitol Building,To establish a free guide service for the US. Capitol Building,-0.153,-0.153,0,11412,HR,86,2008.0,1.0,0,0,0,0,0.0,10.0,1,"Moulder, Morgan M.",MO,34.0
83-HR-8441,1954,12,Social Welfare,200.0,0,0,"To amend the Social Security Act to provide that, for the purpose of oldage and survivors insurance benefits, retirement age hall be reduced from 65 to 60","To amend the Social Security Act to provide that, for the purpose of oldage and survivors insurance benefits, retirement age hall be reduced from 65 to 60",0.255,0.255,0,8441,HR,83,1303.0,1.0,0,0,0,0,0.0,2.0,1,"Bray, William G.",IN,22.0
103-S-1891,1994,19,Government Operations,200.0,0,0,"A bill to shift financial responsibility for providing welfare assistance to the States and shift financial responsibility for providing medical assistance under title XIX of the Social Security Act to the Federal Government, and for other purposes.","A bill to shift financial responsibility for providing welfare assistance to the States and shift financial responsibility for providing medical assistance under title XIX of the Social Security Act to the Federal Government, and for other purposes.",0.16,0.16,1,1891,S,103,2001.0,1.0,0,0,0,0,0.0,0.0,0,Nancy Kassebaum,KS,32.0
88-HR-11371,1964,20,Public Lands and Water Management,200.0,0,0,"To amend the Historic Sites Act of 1935 to provide for the protection, preservation, and maintenance of the historic buildings and area of the Washington Navy Yard in the Nations Capital when they are no longer needed for military purposes by the Departme","To amend the Historic Sites Act of 1935 to provide for the protection, preservation, and maintenance of the historic buildings and area of the Washington Navy Yard in the Nations Capital when they are no longer needed for military purposes by the Departme",0.349,0.349,0,11371,HR,88,2101.0,1.0,0,0,0,0,0.0,3.083,1,"Kyl, John H.",IA,31.0
87-HR-5965,1961,18,International Affairs and Foreign Aid,100.0,0,0,To extend the period for the filing of Czechoslovakian claims,To extend the period for the filing of Czechoslovakian claims,-0.141,-0.141,0,5965,HR,87,1921.0,1.0,0,0,0,0,0.0,27.833,1,"Walter, Francis E.",PA,14.0
85-S-3619,1958,20,Public Lands and Water Management,100.0,0,0,"A bill to establish a National Wilderness Preservation System for the permanent good of the whole people, to provide for the protection and administration of the areas within this System by existing Federal agencies, and for the gathering and disseminatio","A bill to establish a National Wilderness Preservation System for the permanent good of the whole people, to provide for the protection and administration of the areas within this System by existing Federal agencies, and for the gathering and disseminatio",-0.593,-0.593,1,3619,S,85,2103.0,1.0,0,0,0,0,0.0,0.0,1,"Neuberger, Ric",OR,72.0
108-S-726,2003,19,Government Operations,100.0,0,0,"A bill to treat the Tuesday next after the first Monday in November as a legal public holiday for purposes of Federal employment, and for other purposes.","A bill to treat the Tuesday next after the first Monday in November as a legal public holiday for purposes of Federal employment, and for other purposes.",-0.434,-0.434,1,726,S,108,2030.0,1.0,0,0,0,0,0.0,1438.0,0,Debbie Stabenow,MI,23.0
113-HR-1805,2013,15,Defense,100.0,0,0,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to submit to Congress an annual report on the automatic processing of claims for compensation under the laws administered by the Secretary.","To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to submit to Congress an annual report on the automatic processing of claims for compensation under the laws administered by the Secretary.",-0.4,-0.4,0,1805,HR,113,1609.0,1.0,0,0,0,0,0.0,730.0,1,Ann Kuster,NH,4.0
111-HR-259,2009,10,Transportation,100.0,0,0,"To amend title 23, United States Code, to establish national standards for State safety inspections of motor vehicles, and for other purposes.","To amend title 23, United States Code, to establish national standards for State safety inspections of motor vehicles, and for other purposes.",-0.462,-0.462,0,259,HR,111,1002.0,1.0,0,0,0,0,0.0,5831.0,0,Sheila Jackson Lee,TX,49.0
111-HR-5880,2010,9,Immigration,200.0,0,0,To amend the Immigration and Nationality Act to provide for nonimmigrant visas for certain aliens whose petitions or applications are pending or who have not received immigrant visas.,To amend the Immigration and Nationality Act to provide for nonimmigrant visas for certain aliens whose petitions or applications are pending or who have not received immigrant visas.,0.231,0.231,0,5880,HR,111,900.0,1.0,0,0,0,0,0.0,214.0,0,Charles Djou,HI,82.0
111-HR-6056,2010,1,Macroeconomics,100.0,0,0,"To amend the Internal Revenue Code of 1986 to treat certain employee-funded pensions created before June 25, 1959, in the same manner as qualified trusts for purposes of unrelated debt-financed income derived from real property, and to increase the limitation on elective deferrals to such employee-funded pensions.","To amend the Internal Revenue Code of 1986 to treat certain employee-funded pensions created before June 25, 1959, in the same manner as qualified trusts for purposes of unrelated debt-financed income derived from real property, and to increase the limitation on elective deferrals to such employee-funded pensions.",-0.458,-0.458,0,6056,HR,111,107.0,1.0,0,0,0,0,0.0,8023.0,1,Richard Neal,MA,3.0
113-S-2992,2014,15,Defense,100.0,0,0,"A bill to amend title 10, United States Code, to reform procedures for determinations to proceed to trial by court-martial for certain offenses under the Uniform Code of Military Justice, and for other purposes.","A bill to amend title 10, United States Code, to reform procedures for determinations to proceed to trial by court-martial for certain offenses under the Uniform Code of Military Justice, and for other purposes.",-0.478,-0.478,1,2992,S,113,1608.0,1.0,0,0,0,0,0.0,753.0,0,Kirsten Gillibrand,NY,13.0
82-S-1491,1951,15,Defense,100.0,0,0,A bill to extend the Federal old age and survivors insurance system in the case of veterans who served in the active military or naval service of the United States,A bill to extend the Federal old age and survivors insurance system in the case of veterans who served in the active military or naval service of the United States,0.015,0.015,1,1491,S,82,1608.0,1.0,0,0,0,0,0.0,4000.0,0,"Smathers, Geor",FL,43.0
85-S-2191,1957,19,Government Operations,100.0,0,0,"A bill to amend title III of the Legislative Reorganization Act of 1946, as amended, and for other purposes.","A bill to amend title III of the Legislative Reorganization Act of 1946, as amended, and for other purposes.",0.16,0.16,1,2191,S,85,2011.0,1.0,0,0,0,0,1.0,4000.0,1,"McClellan, Joh",AR,42.0
100-HR-5343,1988,11,"Law, Crime, and Family Issues",100.0,0,0,A bill to amend title 28 of the United States Code to authorize the appointment of one additional bankruptcy judge for the Western District of Texas.,A bill to amend title 28 of the United States Code to authorize the appointment of one additional bankruptcy judge for the Western District of Texas.,-0.229,-0.229,0,5343,HR,100,1204.0,1.0,0,0,0,0,0.0,5771.0,0,James Pickle,TX,49.0
95-HR-3749,1977,8,Energy,100.0,0,0,"A bill to establish a commission to study the production, distribution and use of natural gas.","A bill to establish a commission to study the production, distribution and use of natural gas.",-0.115,-0.115,0,3749,HR,95,803.0,1.0,0,0,0,0,0.0,1370.0,0,William Hughes,NJ,12.0
82-S-973,1951,11,"Law, Crime, and Family Issues",100.0,0,0,"A bill to amend section 73 of the act of January 12, 1895, as amended, relating to the printing, binding, and distribution of the Statutes at Large, and sections 411, 412, and 413 of title 28, United States Code, relating to the printing, binding, and dis","A bill to amend section 73 of the act of January 12, 1895, as amended, relating to the printing, binding, and distribution of the Statutes at Large, and sections 411, 412, and 413 of title 28, United States Code, relating to the printing, binding, and dis",0.135,0.135,1,973,S,82,1204.0,1.0,0,0,0,0,0.0,0.0,0,"McCarran, Patr",NV,65.0
