headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
"Piper Jaffray Upgrades AeroVironment On Valuation, Growth Opportunities",2019-10-16,AVAV,2019-10-16 15:56:00+00:00,AEROVIRONMENT INC,91733.0,00807310,0.03680333867669106,-0.009127805009484291,-0.02231236823712479,-0.020114919449623292,-0.025185965159405965,0.0060852031399598605,0.04614603570960529,0.19810678461895703,-0.0017494484782218933,0.01206101959481054,0.03915500848243125,0.04639652729558286,0.09730771798126847,0.10774612707883158,0.05744999830687325,-0.24,0.4,0.23,0.007,91733,252,3.6803%,-0.0013,0.946,1.1601,-0.0139,2.4830%,2.8101%,21.9278%,3.4474%,8
UPDATE: Piper Jaffray On AeroVironment Also Believes 'the HAPSMobile joint venture with SoftBank is providing some near-term visibility and a significant long-term opportunity for the company',2019-10-16,AVAV,2019-10-16 15:26:00+00:00,AEROVIRONMENT INC,91733.0,00807310,0.03680333867669106,-0.009127805009484291,-0.02231236823712479,-0.020114919449623292,-0.025185965159405965,0.0060852031399598605,0.04614603570960529,0.19810678461895703,-0.0017494484782218933,0.01206101959481054,0.03915500848243125,0.04639652729558286,0.09730771798126847,0.10774612707883158,0.05744999830687325,-0.24,0.4,0.23,0.007,91733,252,3.6803%,-0.0013,0.946,1.1601,-0.0139,2.4830%,2.8101%,21.9278%,3.4474%,26
"UPDATE: Piper Jaffray Upgrades AeroVironment To Overweight, Raises Tgt To $76 As Firm Continues To Believe Co. 'will benefit as U.S. defense budgets shift more toward unmanned aircraft and international defense sales should grow even faster than domestic'",2019-10-16,AVAV,2019-10-16 15:26:00+00:00,AEROVIRONMENT INC,91733.0,00807310,0.03680333867669106,-0.009127805009484291,-0.02231236823712479,-0.020114919449623292,-0.025185965159405965,0.0060852031399598605,0.04614603570960529,0.19810678461895703,-0.0017494484782218933,0.01206101959481054,0.03915500848243125,0.04639652729558286,0.09730771798126847,0.10774612707883158,0.05744999830687325,-0.24,0.4,0.23,0.007,91733,252,3.6803%,-0.0013,0.946,1.1601,-0.0139,2.4830%,2.8101%,21.9278%,3.4474%,38
"Piper Jaffray Upgrades AeroVironment to Overweight, Raises Price Target to $76",2019-10-16,AVAV,2019-10-16 10:33:00+00:00,AEROVIRONMENT INC,91733.0,00807310,0.03680333867669106,-0.009127805009484291,-0.02231236823712479,-0.020114919449623292,-0.025185965159405965,0.0060852031399598605,0.04614603570960529,0.19810678461895703,-0.0017494484782218933,0.01206101959481054,0.03915500848243125,0.04639652729558286,0.09730771798126847,0.10774612707883158,0.05744999830687325,-0.24,0.4,0.23,0.007,91733,252,3.6803%,-0.0013,0.946,1.1601,-0.0139,2.4830%,2.8101%,21.9278%,3.4474%,11
"'The EU's powerful anti-trust authority on Wednesday ordered US chipmaker Broadcom to immediately halt uncompetitive sales practices, using an unprecedented weapon against US big tech.' -France's RFI",2019-10-16,AVGO,2019-10-16 14:44:00+00:00,BROADCOM INC,93002.0,11135F10,-0.006337821483612061,0.003293059067800641,-0.00606627833569906,0.0037784123061548325,-0.028286200052084487,0.006100870825353599,0.10385465161309226,0.054660383597239015,0.030746301636100037,0.0334982851430452,0.057824718638893824,0.07394673632423543,0.05628524892646669,0.06924471741951388,-0.010546996482017401,-0.24,0.4,0.23,0.007,93002,252,-0.6338%,0.0007,1.299,-0.1181,0.0059,1.6023%,2.1208%,42.9197%,-0.2880%,27
EU Antitrust Head Vestager to Hold News Conference Expected to Focus  on Broadcom,2019-10-16,AVGO,2019-10-16 08:05:00+00:00,BROADCOM INC,93002.0,11135F10,-0.006337821483612061,0.003293059067800641,-0.00606627833569906,0.0037784123061548325,-0.028286200052084487,0.006100870825353599,0.10385465161309226,0.054660383597239015,0.030746301636100037,0.0334982851430452,0.057824718638893824,0.07394673632423543,0.05628524892646669,0.06924471741951388,-0.010546996482017401,-0.24,0.4,0.23,0.007,93002,252,-0.6338%,0.0007,1.299,-0.1181,0.0059,1.6023%,2.1208%,42.9197%,-0.2880%,13
"UPDATE: Wells Fargo On Axalta Coating Notes'On a fundamental basis, we don't see a firm catalyst to drive significant multiple expansion near term outside a takeout bid as we see flattish EBITDA growth in 2019E given weak demand in transportation markets'",2019-10-16,AXTA,2019-10-16 17:53:00+00:00,AXALTA COATING SYSTEMS LTD,15053.0,G0750C10,-0.002777775283902884,0.002785512711852789,0.0024373817174543344,-0.0024373153691109595,-0.006615551153979493,0.03029250985090881,-0.0017409184108296838,0.08704735987708312,-0.005868142005056143,-0.008264520072264747,-0.0006939781758443786,0.016949136669788256,-0.031281544254574745,0.0020876655931376664,-0.028340083834002883,-0.24,0.4,0.23,0.007,15053,252,-0.2778%,0.0004,0.9372,0.2673,0.2736,1.4595%,1.7822%,32.9299%,-0.2370%,41
UPDATE: Wells Fargo Initiates Axalta Coating With Market Perform $31 Target Notes The Co's 'strategic review which could lead to a sale of the company is ongoing and is supporting near term valuation',2019-10-16,AXTA,2019-10-16 17:51:00+00:00,AXALTA COATING SYSTEMS LTD,15053.0,G0750C10,-0.002777775283902884,0.002785512711852789,0.0024373817174543344,-0.0024373153691109595,-0.006615551153979493,0.03029250985090881,-0.0017409184108296838,0.08704735987708312,-0.005868142005056143,-0.008264520072264747,-0.0006939781758443786,0.016949136669788256,-0.031281544254574745,0.0020876655931376664,-0.028340083834002883,-0.24,0.4,0.23,0.007,15053,252,-0.2778%,0.0004,0.9372,0.2673,0.2736,1.4595%,1.7822%,32.9299%,-0.2370%,33
"Wells Fargo Initiates Coverage On Axalta Coating Systems with Market Perform Rating, Announces $31 Price Target",2019-10-16,AXTA,2019-10-16 11:08:00+00:00,AXALTA COATING SYSTEMS LTD,15053.0,G0750C10,-0.002777775283902884,0.002785512711852789,0.0024373817174543344,-0.0024373153691109595,-0.006615551153979493,0.03029250985090881,-0.0017409184108296838,0.08704735987708312,-0.005868142005056143,-0.008264520072264747,-0.0006939781758443786,0.016949136669788256,-0.031281544254574745,0.0020876655931376664,-0.028340083834002883,-0.24,0.4,0.23,0.007,15053,252,-0.2778%,0.0004,0.9372,0.2673,0.2736,1.4595%,1.7822%,32.9299%,-0.2370%,16
"Baird Downgrades Acuity Brands to Neutral, Lowers Price Target to $126",2019-10-16,AYI,2019-10-16 10:42:00+00:00,ACUITY BRANDS INC,89216.0,00508Y10,-0.01210222486406565,0.0005678631132468581,-0.0016249126155827298,0.005928078141719029,0.03370356851736456,0.04466763291672282,0.0818640850830421,-0.02298442531100542,0.02236967906355858,0.022537288981811177,0.039490110206861884,0.06522666808385269,-0.036227484576129676,0.029625316489539477,-0.04806599863330596,-0.24,0.4,0.23,0.007,89216,252,-1.2102%,0.0002,1.3215,0.365,0.558,1.6404%,2.1773%,43.2339%,-1.1802%,11
"KeyBanc Maintains Overweight on Alibaba Group Holding, Lowers Price Target to $243",2019-10-16,BABA,2019-10-16 10:15:00+00:00,ALIBABA GROUP HOLDING LTD,14888.0,01609W10,0.01043985318392515,-0.0015243282541633763,-0.045110604637837226,-0.0203251511365089,-0.040650390336899433,0.0023148359009721453,0.13380766315514858,0.3012646964707988,0.024129407480359077,0.01358847421760112,0.05551867039761449,0.08250479424211687,0.06139872847839767,0.01670430866929018,0.007413756889842693,-0.24,0.4,0.23,0.007,14888,252,1.0440%,0.0007,1.2851,0.511,-0.3593,1.5306%,2.1851%,50.9327%,1.2427%,12
Wednesday's Market Minute: The Harvey Dent Market,2019-10-16,BAC,2019-10-16 14:15:00+00:00,BANK OF AMERICA CORP,59408.0,06050510,0.01479988358914852,0.0029831009451299906,0.005966201836675511,0.028173695751598782,0.0414318863034715,0.04806101336178825,0.10772284198553561,0.16840297102771173,0.020247088745236397,0.028363877223072764,0.044991167551626354,0.07600435837678998,0.045358612302511814,0.10611113153299367,0.011846658997859194,-0.24,0.4,0.23,0.007,59408,252,1.4800%,0.0005,1.3195,0.0301,1.2112,0.8492%,1.6586%,73.7836%,1.5200%,7
Bank of America shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.,2019-10-16,BAC,2019-10-16 11:30:00+00:00,BANK OF AMERICA CORP,59408.0,06050510,0.01479988358914852,0.0029831009451299906,0.005966201836675511,0.028173695751598782,0.0414318863034715,0.04806101336178825,0.10772284198553561,0.16840297102771173,0.020247088745236397,0.028363877223072764,0.044991167551626354,0.07600435837678998,0.045358612302511814,0.10611113153299367,0.011846658997859194,-0.24,0.4,0.23,0.007,59408,252,1.4800%,0.0005,1.3195,0.0301,1.2112,0.8492%,1.6586%,73.7836%,1.5200%,17
Bank Of America Trades Higher On Q3 Earnings Beat,2019-10-16,BAC,2019-10-16 11:10:00+00:00,BANK OF AMERICA CORP,59408.0,06050510,0.01479988358914852,0.0029831009451299906,0.005966201836675511,0.028173695751598782,0.0414318863034715,0.04806101336178825,0.10772284198553561,0.16840297102771173,0.020247088745236397,0.028363877223072764,0.044991167551626354,0.07600435837678998,0.045358612302511814,0.10611113153299367,0.011846658997859194,-0.24,0.4,0.23,0.007,59408,252,1.4800%,0.0005,1.3195,0.0301,1.2112,0.8492%,1.6586%,73.7836%,1.5200%,9
Bank of America Q3 Sales $22.8B Beat $22.79B Estimate,2019-10-16,BAC,2019-10-16 10:50:00+00:00,BANK OF AMERICA CORP,59408.0,06050510,0.01479988358914852,0.0029831009451299906,0.005966201836675511,0.028173695751598782,0.0414318863034715,0.04806101336178825,0.10772284198553561,0.16840297102771173,0.020247088745236397,0.028363877223072764,0.044991167551626354,0.07600435837678998,0.045358612302511814,0.10611113153299367,0.011846658997859194,-0.24,0.4,0.23,0.007,59408,252,1.4800%,0.0005,1.3195,0.0301,1.2112,0.8492%,1.6586%,73.7836%,1.5200%,9
Bank of America Q3 EPS $0.56 Beats $0.51 Estimate,2019-10-16,BAC,2019-10-16 10:48:00+00:00,BANK OF AMERICA CORP,59408.0,06050510,0.01479988358914852,0.0029831009451299906,0.005966201836675511,0.028173695751598782,0.0414318863034715,0.04806101336178825,0.10772284198553561,0.16840297102771173,0.020247088745236397,0.028363877223072764,0.044991167551626354,0.07600435837678998,0.045358612302511814,0.10611113153299367,0.011846658997859194,-0.24,0.4,0.23,0.007,59408,252,1.4800%,0.0005,1.3195,0.0301,1.2112,0.8492%,1.6586%,73.7836%,1.5200%,9
Bank of New York Mellon shares are trading higher after the company reported better-than-expected Q3 EPS results.,2019-10-16,BK,2019-10-16 12:23:00+00:00,BANK OF NEW YORK MELLON CORP,49656.0,06405810,0.001803381717763841,-0.0013500801287591457,0.020252060974846442,0.02767775906302039,0.05153017548762606,0.05606670813763004,0.10907392292490758,0.15256706538025933,0.01024825219064951,0.0054397476729313166,0.019770128497900386,0.047956501223947345,0.014406610448957968,0.06814355614362055,-0.025558707698079774,-0.24,0.4,0.23,0.007,49656,252,0.1803%,-0.0001,0.9244,0.0942,0.8607,1.1439%,1.5261%,43.8180%,0.1713%,17
Bank of New York Mellon Q3 Sales $3.861B Miss $3.91B Estimate,2019-10-16,BK,2019-10-16 10:34:00+00:00,BANK OF NEW YORK MELLON CORP,49656.0,06405810,0.001803381717763841,-0.0013500801287591457,0.020252060974846442,0.02767775906302039,0.05153017548762606,0.05606670813763004,0.10907392292490758,0.15256706538025933,0.01024825219064951,0.0054397476729313166,0.019770128497900386,0.047956501223947345,0.014406610448957968,0.06814355614362055,-0.025558707698079774,-0.24,0.4,0.23,0.007,49656,252,0.1803%,-0.0001,0.9244,0.0942,0.8607,1.1439%,1.5261%,43.8180%,0.1713%,11
Bank of New York Mellon Q3 EPS $1.07 Beats $0.99 Estimate,2019-10-16,BK,2019-10-16 10:30:00+00:00,BANK OF NEW YORK MELLON CORP,49656.0,06405810,0.001803381717763841,-0.0013500801287591457,0.020252060974846442,0.02767775906302039,0.05153017548762606,0.05606670813763004,0.10907392292490758,0.15256706538025933,0.01024825219064951,0.0054397476729313166,0.019770128497900386,0.047956501223947345,0.014406610448957968,0.06814355614362055,-0.025558707698079774,-0.24,0.4,0.23,0.007,49656,252,0.1803%,-0.0001,0.9244,0.0942,0.8607,1.1439%,1.5261%,43.8180%,0.1713%,11
Builders FirstSource Names William Bradley Hayes To Its Board Of Directors,2019-10-16,BLDR,2019-10-16 20:26:00+00:00,BUILDERS FIRSTSOURCE INC,90720.0,12008R10,0.0420246422290802,0.012923306785523891,0.020053424691465427,0.03966129124649065,0.015151522303412879,-0.0037879211266910184,0.15418890508137584,0.19385027860237236,0.04665851965546608,0.0418480775115615,0.038832625048534686,0.05589602135497573,0.0540871035505992,0.13761223013144241,0.32932091731648216,-0.24,0.4,0.23,0.007,90720,252,4.2025%,0.0032,1.0609,1.8212,0.5455,2.2387%,2.7665%,34.5168%,3.6181%,11
"Stephens & Co. Upgrades Builders FirstSource to Overweight, Raises Price Target to $28",2019-10-16,BLDR,2019-10-16 12:08:00+00:00,BUILDERS FIRSTSOURCE INC,90720.0,12008R10,0.0420246422290802,0.012923306785523891,0.020053424691465427,0.03966129124649065,0.015151522303412879,-0.0037879211266910184,0.15418890508137584,0.19385027860237236,0.04665851965546608,0.0418480775115615,0.038832625048534686,0.05589602135497573,0.0540871035505992,0.13761223013144241,0.32932091731648216,-0.24,0.4,0.23,0.007,90720,252,4.2025%,0.0032,1.0609,1.8212,0.5455,2.2387%,2.7665%,34.5168%,3.6181%,13
"Morgan Stanley Maintains Overweight on BlackRock, Raises Price Target to $554",2019-10-16,BLK,2019-10-16 12:54:00+00:00,BLACKROCK INC,87267.0,09247X10,0.004387403838336468,0.009565455839037895,-0.003046562491266669,0.01624103971396229,0.023879937156298103,0.04601256499183526,0.10710124998656378,0.17972854471568556,0.023583106696605682,0.02407836868135438,0.05725773424448177,0.07573339013224478,0.02481036813950266,0.07733812968124365,-0.05399902708950932,-0.24,0.4,0.23,0.007,87267,252,0.4387%,0.0001,1.2524,-0.1268,0.6474,0.8464%,1.5382%,69.7234%,0.6349%,11
Guggenheim Initiates Coverage On BorgWarner with Neutral Rating,2019-10-16,BWA,2019-10-16 11:38:00+00:00,BORGWARNER INC,79545.0,09972410,0.01590252481400967,-0.008087695576250664,0.010696577368019211,0.016957935287513992,0.04304715874251652,0.02348024284224981,0.10879201557948703,0.08393661006143271,0.01780414953827858,0.01424727800657255,0.06581914903511632,0.10580306975072928,0.050097389049023056,0.16738860826406565,-0.0513614165428149,-0.24,0.4,0.23,0.007,79545,252,1.5903%,0.0006,1.3031,0.9193,0.8306,1.4324%,2.1098%,53.9072%,1.3472%,8
'Citigroup Offers Rare Pound Bond as Brexit Deal Prospects Fade' -Bloomberg,2019-10-16,C,2019-10-16 11:15:00+00:00,CITIGROUP INC,70519.0,17296742,-0.0241505354642868,0.001438827021047473,0.003453206831571576,0.03323737519285874,0.04244599945345251,0.04992807553055867,0.09702138345711186,0.16844657658185658,0.013952212408185005,0.015977215280535084,0.037889804611764166,0.07259035511486989,0.045047683769804614,0.12298964520376465,0.009101834998117342,-0.24,0.4,0.23,0.007,70519,252,-2.4151%,0.0002,1.4365,-0.0692,1.1296,0.8234%,1.7201%,77.0857%,-2.3122%,11
"CACI Wins $88M Task Order To Provide Engineering, Technical Support To US Army",2019-10-16,CACI,2019-10-16 12:03:00+00:00,CACI INTERNATIONAL INC,20512.0,12719030,-0.0119146816432476,0.002031831769272685,-0.004284458069467867,-0.0070670977970810345,-0.048498217200514504,-0.008127193750250172,0.06453180582830242,0.17265899826642106,0.004956161603331566,-0.0028721372787630095,-0.00291557076959148,0.011209711839998526,0.013177143639792055,0.03683424080688802,0.0865936809779233,-0.24,0.4,0.23,0.007,20512,252,-1.1915%,0.0007,0.8343,0.3005,-0.296,1.2199%,1.5922%,41.3004%,-1.0647%,13
"Cathay General Q3 EPS $0.91 Beats $0.88 Estimate, Sales $171.8M Beat $155.68M Estimate",2019-10-16,CATY,2019-10-16 20:32:00+00:00,CATHAY GENERAL BANCORP,76504.0,14915010,-0.003431591205298901,0.01463420782238245,0.02625540673006488,0.029555311554655406,0.0298422075107887,0.03902440808473773,0.0777619219694432,0.08625722882594777,0.014211186207830906,0.010985865231577296,0.030347751103381615,0.03922733066011608,0.02641624794463393,0.07765794847621521,-0.01953814426804079,-0.24,0.4,0.23,0.007,76504,252,-0.3432%,0.0002,1.0714,0.753,1.3024,0.8052%,1.5849%,74.1863%,-0.6940%,13
"Commerce Bancshares Q3 EPS $0.98 Beats $0.92 Estimate, Sales $336.255M Miss $337.57M Estimate",2019-10-16,CBSH,2019-10-16 10:04:00+00:00,COMMERCE BANCSHARES INC,25129.0,20052510,0.02074688859283924,0.01300811767578125,0.020812988363605456,0.028455284678935877,0.049268272812803326,0.05349594969257665,0.09918696602847166,0.15744355493643947,0.01499325130134821,0.00870585077233077,0.023615347917644636,0.03700519051031992,0.019286065600899738,0.07593593770474638,0.03650278035530463,-0.24,0.4,0.23,0.007,25129,252,2.0747%,0.0006,0.8991,0.5625,0.8835,0.7092%,1.2962%,70.0637%,1.8648%,13
Baird Downgrades Cabot to Neutral,2019-10-16,CBT,2019-10-16 10:26:00+00:00,CABOT CORP,46690.0,12705510,-0.01413264032453299,0.013410447165369987,0.012023132204309839,0.016647427451810026,0.038612674732178665,0.056416153793825696,0.10959536152144178,0.06743824992173275,0.005270383786410093,-0.013935777307418129,0.028363784213784493,0.03638074574102945,0.0048098710988484505,0.1292149430130114,-0.008978595722508365,-0.24,0.4,0.23,0.007,46690,252,-1.4133%,-0.0001,1.3596,1.2689,0.7542,1.4217%,2.2186%,58.9371%,-1.7807%,5
"Crown Castle Sees FY20 Site Rental Sales $5.196B-$5.241B, Adj. EBITDA $3.569B-$3.614B",2019-10-16,CCI,2019-10-16 20:19:00+00:00,CROWN CASTLE INC,86339.0,22822V10,0.0002971299400087446,0.03630558401346207,0.06956711674778893,0.06429581655306027,0.046105808630102274,0.033855501554939105,-0.006756280362343325,0.07352162207404844,-0.010872040875256062,-0.014852201413535271,-0.025828442568514576,-0.017726932734449585,-0.015644415395666966,-0.08021902146300408,0.07373264251708433,-0.24,0.4,0.23,0.007,86339,252,0.0297%,0.0006,0.3503,-0.4443,-0.3387,1.0560%,1.1662%,17.9979%,0.3539%,11
"Crown Castle Sees FY19 Site Rental Sales $4.95B-$4.98B, Adj. EBITDA $3.393B-$3.423B, Adj. FFO $2.464B-$2.494B",2019-10-16,CCI,2019-10-16 20:18:00+00:00,CROWN CASTLE INC,86339.0,22822V10,0.0002971299400087446,0.03630558401346207,0.06956711674778893,0.06429581655306027,0.046105808630102274,0.033855501554939105,-0.006756280362343325,0.07352162207404844,-0.010872040875256062,-0.014852201413535271,-0.025828442568514576,-0.017726932734449585,-0.015644415395666966,-0.08021902146300408,0.07373264251708433,-0.24,0.4,0.23,0.007,86339,252,0.0297%,0.0006,0.3503,-0.4443,-0.3387,1.0560%,1.1662%,17.9979%,0.3539%,14
"Crown Castle International Corporation Q3 EPS $0.58 Beats $0.49 Estimate, Sales $1.514B Beat $1.47B Estimate",2019-10-16,CCI,2019-10-16 20:17:00+00:00,CROWN CASTLE INC,86339.0,22822V10,0.0002971299400087446,0.03630558401346207,0.06956711674778893,0.06429581655306027,0.046105808630102274,0.033855501554939105,-0.006756280362343325,0.07352162207404844,-0.010872040875256062,-0.014852201413535271,-0.025828442568514576,-0.017726932734449585,-0.015644415395666966,-0.08021902146300408,0.07373264251708433,-0.24,0.4,0.23,0.007,86339,252,0.0297%,0.0006,0.3503,-0.4443,-0.3387,1.0560%,1.1662%,17.9979%,0.3539%,15
"Crown Holdings Q3 Adj. EPS $1.56, Inline, Sales $3.084B Miss $3.19B Estimate",2019-10-16,CCK,2019-10-16 21:01:00+00:00,CROWN HOLDINGS INC,17726.0,22836810,0.01065857708454132,0.06233274191617966,0.09979543370937294,0.09365661103740841,0.09082329907137932,0.1569337523887826,0.19754451537536277,0.14150791541197028,-0.01811927743256092,-0.020109133878649432,0.0036723537816234497,0.015837095686312086,-0.03351784167589522,-0.037660735690774216,0.019626905991306343,-0.24,0.4,0.23,0.007,17726,252,1.0659%,0.0011,0.899,0.1827,0.0945,1.3519%,1.6728%,34.6861%,1.1758%,12
"Morgan Stanley Maintains Equal-Weight on Crown Holdings, Raises Price Target to $72",2019-10-16,CCK,2019-10-16 12:55:00+00:00,CROWN HOLDINGS INC,17726.0,22836810,0.01065857708454132,0.06233274191617966,0.09979543370937294,0.09365661103740841,0.09082329907137932,0.1569337523887826,0.19754451537536277,0.14150791541197028,-0.01811927743256092,-0.020109133878649432,0.0036723537816234497,0.015837095686312086,-0.03351784167589522,-0.037660735690774216,0.019626905991306343,-0.24,0.4,0.23,0.007,17726,252,1.0659%,0.0011,0.899,0.1827,0.0945,1.3519%,1.6728%,34.6861%,1.1758%,12
