"headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3"
"Insperity shares are trading lower after the company reported worse-than-expected Q3 EPS results. The company also issued Q4 and FY19 EPS guidance below analyst estimates.","decrease",0.7,0.85,31897,"INSPERITY INC",4,NA,152,34,0,"2019-11-04",84385,-33.7048411369324,-0.756515748798847,0.0700520765900769,2.1714810202015,1.93127039819956,2.08589823943306,3.4393331978831
"Insperity Shares Resume Trade","uncertain",0.3,0.6,31905,"INSPERITY INC",4,NA,124,34,1,"2019-11-04",84385,-33.7048411369324,-0.756515748798847,0.0700520765900769,2.1714810202015,1.93127039819956,2.08589823943306,3.4393331978831
"Insperity Q3 Adj. EPS $0.75 Misses $1.01 Estimate, Sales $1.043B Beat $1.04B Estimate","decrease",0.6,0.8,31921,"INSPERITY INC",4,NA,151,30,0,"2019-11-04",84385,-33.7048411369324,-0.756515748798847,0.0700520765900769,2.1714810202015,1.93127039819956,2.08589823943306,3.4393331978831
"Insperity Shares Halted News Pending","uncertain",0.5,0.7,31929,"INSPERITY INC",4,NA,126,34,1,"2019-11-04",84385,-33.7048411369324,-0.756515748798847,0.0700520765900769,2.1714810202015,1.93127039819956,2.08589823943306,3.4393331978831
"NAPCO Security Q1 EPS $0.17 Beats $0.14 Estimate, Sales $26.3M Beat $25.98M Estimate","increase",0.7,0.85,31937,"NAPCO SECURITY TECHNOLOGIES INC",4,NA,154,29,2,"2019-11-04",55993,1.36889927089214,-1.48891415446997,-2.18143758396245,4.51869919482812,-6.15942291915417,-7.64992082486028,-7.73963551919494
"NanoString Announces Availability of the GeoMx Cancer Transcriptome Atlas Through the Technology Access Program for Digital Spatial Profiling","increase",0.7,0.8,31961,"NANOSTRING TECHNOLOGIES INC",4,NA,146,29,2,"2019-11-04",13962,3.39638441801071,3.95010709762573,-3.57587832434512,-2.49479596950618,2.92035322636366,1.1304356551336,1.21845371661051
"Credit Suisse Maintains Underperform on NorthWestern, Raises Price Target to $73","uncertain",0.3,0.6,31969,"NORTHWESTERN CORP",4,NA,134,34,1,"2019-11-04",90458,-2.1442225202918,-1.39567339792848,-4.94068512127328,-3.27983039753323,0.965257361531258,0.951333905568674,0.659889204646302
"Office Depot shares are trading higher in sympathy with the overall market on positive U.S.-China trade news. The National Security Adviser Robert O'Brien said: ""we're relatively close to an agreement.""","increase",0.6,0.75,31985,"O D P CORP",4,NA,156,29,2,"2019-11-04",75573,7.38916769623756,0.458715157583356,18.8073321089217,11.467889604353,-1.45630929619074,-2.40384390126618,-2.40384390126618
"UBS Maintains Buy on Orion Engineered Carbons, Raises Price Target to $22","increase",0.7,0.85,31993,"ORION S A",4,NA,134,33,2,"2019-11-04",14786,2.24043633788824,4.16889749467373,3.84821624684402,-0.908595258800704,10.507245361805,8.86377053549083,7.83736001161139
"UBS Maintains Buy on ONEOK, Lowers Price Target to $78","uncertain",0.3,0.6,32001,"ONEOK INC NEW",4,NA,132,34,1,"2019-11-04",25232,2.37722154706716,-0.111237249802798,-2.7808677372566,-1.57118643237707,1.91178303211927,1.67881429155918,-0.635301212845807
"Goldman Sachs Upgrades ONEOK to Buy, Raises Price Target to $81","increase",0.7,0.85,32009,"ONEOK INC NEW",4,NA,132,33,2,"2019-11-04",25232,2.37722154706716,-0.111237249802798,-2.7808677372566,-1.57118643237707,1.91178303211927,1.67881429155918,-0.635301212845807
"UPDATE: Bank Of America Reiterates Buy On Olin, Lowers Target To $22 As Firm Notes 'While end-market demand for key caustic customers (alumina and pulp&paper) remains lackluster', Supply Outlook Favorable","uncertain",0.3,0.6,32017,"OLIN CORP",4,NA,167,34,1,"2019-11-04",13610,2.35100258141756,2.99146044999361,4.27185038286786,-5.60483091762934,-0.272623961791396,-5.13485348412465,-4.64024709594723
"Bank of America Earlier Reiterated Buy on Olin, Lowered Price Target to $22","uncertain",0.3,0.6,32025,"OLIN CORP",4,NA,135,34,1,"2019-11-04",13610,2.35100258141756,2.99146044999361,4.27185038286786,-5.60483091762934,-0.272623961791396,-5.13485348412465,-4.64024709594723
"Tudor Pickering Downgrades Olin to Hold","decrease",0.6,0.8,32033,"OLIN CORP",4,NA,128,34,0,"2019-11-04",13610,2.35100258141756,2.99146044999361,4.27185038286786,-5.60483091762934,-0.272623961791396,-5.13485348412465,-4.64024709594723
"SunTrust Robinson Humphrey Downgrades Olin to Hold, Announces $19 Price Target","decrease",0.6,0.8,32041,"OLIN CORP",4,NA,134,34,0,"2019-11-04",13610,2.35100258141756,2.99146044999361,4.27185038286786,-5.60483091762934,-0.272623961791396,-5.13485348412465,-4.64024709594723
"Otter Tail Corporation Narrows FY19 EPS Guidance From $2.10–$2.25 To $2.10–$2.20","decrease",0.6,0.75,32049,"OTTER TAIL CORP",4,NA,150,30,0,"2019-11-04",60098,-1.67159866541624,-9.06676575541496,-11.9532493082177,-12.8207132817359,1.32321808487177,2.44380828268667,4.17195570348405
"Oxbridge Re Holdings Q3 EPS $0.0 May not Compare To The $0.11 Estimate, Sales $350K Down From $1.254M YoY","decrease",0.7,0.85,32065,"OXBRIDGE RE HOLDINGS LTD",4,NA,159,30,0,"2019-11-04",14661,1.12359449267387,8.88889357447624,-2.24999616006549,-5.91877459578295,-2.19780653715134,-3.36590853996606,-5.31915025732257
"Occidental Petroleum Q3 EPS $0.11 Misses $0.38 Estimate, GAAP EPS $(1.08)","decrease",0.7,0.85,32073,"OCCIDENTAL PETROLEUM CORP",4,NA,149,34,0,"2019-11-04",34833,4.58736941218376,-5.24530783295631,-12.0958590900455,-11.1462813669916,4.41975519061089,2.24854994485575,-0.0944978699163212
"Phibro Animal Health Q1 EPS $0.06 Misses $0.24 Estimate, Sales $189.7M Miss $199.22M Estimate","decrease",0.7,0.85,32081,"PHIBRO ANIMAL HEALTH CORP",4,NA,157,34,0,"2019-11-04",14603,-1.02838343009353,-7.19035565853119,-4.86284330622678,-5.19534522209618,1.46076958626509,3.05213786447209,3.49084598467764
"DA Davidson Maintains Neutral on Prestige Consumer, Raises Price Target to $32","uncertain",0.2,0.6,32097,"PRESTIGE CONSUMER HEALTHCARE INC",4,NA,141,34,1,"2019-11-04",90564,3.70971821248531,-1.14882150664926,-1.5404704005151,-3.9164491095996,4.14551980793476,5.81661541357759,5.90766138794652
"Pitney Bowes shares are trading higher in anticipation of the company's Q3 earnings scheduled for tomorrow before the open.","increase",0.6,0.75,32105,"PITNEY BOWES INC",4,NA,142,29,2,"2019-11-04",24459,8.83001312613487,7.099399715662,0.202844392181611,-3.24543691233726,2.95454803854227,-4.228325461571,-15.6424522708071
"Potbelly Q3 EPS $0.04 Down From $0.09 YoY, Sales $104.2M Beat $103.76M Estimate","decrease",0.5,0.7,32113,"POTBELLY CORP",4,NA,150,34,0,"2019-11-04",14258,7.7262669801712,3.48360799252987,1.63934270200612,-8.60655869697505,6.58823996782303,5.10441435152353,6.58823999712301
"PG&E Shares Volatile, Dipped To Near-Afternoon Low On Spike In Volume Amid Circulation Of Chatter Co. May Be Facing Claims Related To Firefighting Costs","decrease",0.7,0.8,32121,"P G & E CORP",4,NA,156,34,0,"2019-11-04",13688,13.0637660622597,10.0412659347057,-13.8927056892466,-2.47592561460572,4.21393439173698,4.72312658182554,27.8329937306736
"PG&E Shares Relatively Quiet Upon Resumption After Second Circuit Breaker, Stock Up 16% For Session","increase",0.6,0.75,32129,"P G & E CORP",4,NA,142,33,2,"2019-11-04",13688,13.0637660622597,10.0412659347057,-13.8927056892466,-2.47592561460572,4.21393439173698,4.72312658182554,27.8329937306736
"PG&E Shares Halted On Circuit Breaker To The Upside, Shares Up Nearly 9% From Recent Low","increase",0.7,0.8,32137,"P G & E CORP",4,NA,143,33,2,"2019-11-04",13688,13.0637660622597,10.0412659347057,-13.8927056892466,-2.47592561460572,4.21393439173698,4.72312658182554,27.8329937306736
"PG&E Shares Resume Trade, Continue Pullback From High, Up 6.7% For Session","uncertain",0.3,0.6,32145,"P G & E CORP",4,NA,140,34,1,"2019-11-04",13688,13.0637660622597,10.0412659347057,-13.8927056892466,-2.47592561460572,4.21393439173698,4.72312658182554,27.8329937306736
"PG&E Shares Halted On Circuit Breaker After Pulling Back Sharply From Session High; Stock Still Up 11.8% For Session But Down 8% From Session High","uncertain",0.3,0.7,32153,"P G & E CORP",4,NA,157,34,1,"2019-11-04",13688,13.0637660622597,10.0412659347057,-13.8927056892466,-2.47592561460572,4.21393439173698,4.72312658182554,27.8329937306736
"PG&E shares trading higher following news over the weekend recent wildfires in California are ""mostly under control."" After falling 60% in just 3 sessions 2 weeks ago, shares have now rebounded by about 113%.","increase",0.7,0.85,32161,"P G & E CORP",4,NA,165,33,2,"2019-11-04",13688,13.0637660622597,10.0412659347057,-13.8927056892466,-2.47592561460572,4.21393439173698,4.72312658182554,27.8329937306736
"Report: California Offers Tax Relief For Marijuana Growers Affected By Fires, Blackouts","uncertain",0.3,0.6,32169,"P G & E CORP",4,NA,137,34,1,"2019-11-04",13688,13.0637660622597,10.0412659347057,-13.8927056892466,-2.47592561460572,4.21393439173698,4.72312658182554,27.8329937306736
"PG&E shares are trading higher on continued strength after the company on Friday announced it has restored power to customers following the Public Safety Power Shutoff events.","increase",0.6,0.8,32177,"P G & E CORP",4,NA,149,29,2,"2019-11-04",13688,13.0637660622597,10.0412659347057,-13.8927056892466,-2.47592561460572,4.21393439173698,4.72312658182554,27.8329937306736
"Procter & Gamble shares are trading lower. Not seeing any news to justify the price action.","uncertain",0.3,0.6,32185,"PROCTER & GAMBLE CO",4,NA,140,34,1,"2019-11-04",18163,-3.87503281235695,-0.142771622631699,0.218360752664615,2.36835447118615,-0.514014437794685,-0.856410815609043,0.218450068199005
"Wells Fargo Maintains Market Perform on Parker Hannifin, Raises Price Target to $205","increase",0.6,0.75,32193,"PARKER HANNIFIN CORP",4,NA,143,33,2,"2019-11-04",41355,1.38336233794689,0.0251765013672411,0.547928028383793,-0.589949522821964,6.76330476999283,1.00541224453918,1.53415126573229
"Gordon Haskett Upgrades Parker Hannifin to Hold","uncertain",0.3,0.6,32201,"PARKER HANNIFIN CORP",4,NA,137,30,1,"2019-11-04",41355,1.38336233794689,0.0251765013672411,0.547928028383793,-0.589949522821964,6.76330476999283,1.00541224453918,1.53415126573229
"PulteGroup shares are trading lower after Seaport Global downgraded the stock from Buy to Neutral.","decrease",0.7,0.85,32209,"PULTE GROUP INC",4,NA,138,34,0,"2019-11-04",54148,-4.69647087156773,0.340752955526114,1.70379463156596,3.51245101051558,2.01324429363012,1.16249448147265,2.64102242396758
"Seaport Global Downgrades PulteGroup to Neutral","decrease",0.6,0.8,32217,"PULTE GROUP INC",4,NA,129,34,0,"2019-11-04",54148,-4.69647087156773,0.340752955526114,1.70379463156596,3.51245101051558,2.01324429363012,1.16249448147265,2.64102242396758
"ParkOhio Sees FY19 Adj. EPS $4.00-$4.20 vs $4.38 Est.","decrease",0.6,0.8,32225,"PARK OHIO HOLDINGS CORP",4,NA,145,34,0,"2019-11-04",61269,1.09545681625605,3.56037616729736,1.73375036164358,0.0010125897561996,3.86866219341755,2.46953306643616,-0.187434026324995
"Park-Ohio Hldgs Q3 EPS $1.01 Misses $1.13 Estimate, Sales $403.4M Miss $427.72M Estimate","decrease",0.7,0.85,32233,"PARK OHIO HOLDINGS CORP",4,NA,156,30,0,"2019-11-04",61269,1.09545681625605,3.56037616729736,1.73375036164358,0.0010125897561996,3.86866219341755,2.46953306643616,-0.187434026324995
"Douglas Dynamics Reaffirms FY19 Adj. EPS Guidance Of $2.00-$2.40 vs $2.28 Est., Sales $520M-$560M vs $553.35M Est.","uncertain",0.3,0.6,32241,"DOUGLAS DYNAMICS INC",4,NA,163,30,1,"2019-11-04",93372,-0.594385946169496,2.10309363901615,10.020619720821,11.3608211970495,4.1853491216898,2.80236378268981,4.52013844340604
"Douglas Dynamics Q3 EPS $0.55 Beats $0.51 Estimate, Sales $142M Beat $132.9M Estimate","increase",0.7,0.85,32249,"DOUGLAS DYNAMICS INC",4,NA,149,29,2,"2019-11-04",93372,-0.594385946169496,2.10309363901615,10.020619720821,11.3608211970495,4.1853491216898,2.80236378268981,4.52013844340604
"JP Morgan Maintains Overweight on PNC Financial Services Gr, Raises Price Target to $155.5","increase",0.7,0.85,32257,"P N C FINANCIAL SERVICES GRP INC",4,NA,149,29,2,"2019-11-04",60442,0.806395336985588,0.6799575407058,1.63323264460038,1.13326600290806,1.43830990418792,0.717426440949565,0.350667131355542
"Primoris Services Reaffirms FY2019 EPS Guidance of $1.60-1.80 vs $1.67 Est","uncertain",0.3,0.6,32265,"PRIMORIS SERVICES CORP",4,NA,148,30,1,"2019-11-04",92773,10.1000517606735,2.2068377584219,-5.10601589492972,-7.65902381539251,2.69079860299826,0.119244579496858,-1.0838809698641
"Primoris Services Q3 EPS $0.7 Beats $0.65 Estimate, Sales $865.064M Miss $894.97M Estimate","uncertain",0.3,0.6,32273,"PRIMORIS SERVICES CORP",4,NA,152,34,1,"2019-11-04",92773,10.1000517606735,2.2068377584219,-5.10601589492972,-7.65902381539251,2.69079860299826,0.119244579496858,-1.0838809698641
"Prudential Financial shares are trading lower after the company reported Q3 results.","decrease",0.7,0.85,32281,"PRUDENTIAL FINANCIAL INC",4,NA,137,34,0,"2019-11-04",89258,1.64569076150656,-2.59258933365345,-2.38095231496883,-1.43915399591109,2.00790204107761,0.714986237348914,-0.0322566472309882
"Prudential Financial Q3 Adj. EPS $3.22 Beats $3.06 Estimate","increase",0.7,0.85,32289,"PRUDENTIAL FINANCIAL INC",4,NA,141,29,2,"2019-11-04",89258,1.64569076150656,-2.59258933365345,-2.38095231496883,-1.43915399591109,2.00790204107761,0.714986237348914,-0.0322566472309882
"A Preview Of Prudential Financial's Q3 Earnings","uncertain",0.3,0.6,32297,"PRUDENTIAL FINANCIAL INC",4,NA,132,34,1,"2019-11-04",89258,1.64569076150656,-2.59258933365345,-2.38095231496883,-1.43915399591109,2.00790204107761,0.714986237348914,-0.0322566472309882
"Barclays Reinstates Overweight on PTC, Announces $81 Price Target","increase",0.6,0.8,32305,"P T C INC",4,NA,133,33,2,"2019-11-04",75912,1.66667196899653,3.40587347745895,3.42000878999003,2.89711062484024,4.02031801640987,4.16042937778038,8.39433032104455
"Pioneer Natural Resources Q3 EPS $1.99, Inline, Sales $1.235B Miss $1.27B Estimate","uncertain",0.3,0.6,32313,"PIONEER NATURAL RESOURCES CO",4,NA,151,34,1,"2019-11-04",75241,6.66353106498718,-0.146991736255586,-1.77862575957684,-2.1020142688001,3.69045771658421,4.08812275150585,0.346125518351448
"Jefferies Downgrades Papa John's International to Hold, Announces $58 Price Target","decrease",0.6,0.8,32321,"PAPA JOHNS INTL INC",4,NA,139,34,0,"2019-11-04",79299,-1.24180959537625,-0.122248858679086,9.73648351094107,4.70623919570101,-0.973526388406754,-1.76211605486619,-2.42342421614972
"Qualys, Microsoft Partner To Help Customers Secure Azure, No Terms Disclosed","increase",0.6,0.75,32329,"QUALYS INC",4,NA,129,33,2,"2019-11-04",13600,-1.81818157434464,-0.507195480167866,-0.813874138053339,2.2410963332592,1.19535522535443,3.6117138191446,4.50199847150086
"Qorvo shares are trading higher in sympathy with the overall market on positive U.S.-China trade news. The National Security Adviser Robert O'Brien said: ""we're relatively close to an agreement.""","increase",0.6,0.8,32337,"QORVO INC",4,NA,155,29,2,"2019-11-04",85035,4.41267304122448,-0.206875265575945,0.768396099225166,1.71411477142498,20.2325016260147,21.7532917087397,21.7532917087397
"Burger King India Files For IPO","increase",0.6,0.7,32345,"RESTAURANT BRANDS INTL INC",4,NA,132,33,2,"2019-11-04",15113,-0.552063528448343,1.21819730848074,4.08635562658111,1.86584293762018,-0.351472105830908,-0.442749483545468,0.539621445166816
"Rite Aid shares are trading higher in sympathy with the overall market on positive U.S.-China trade news. The National Security Adviser Robert O'Brien said: ""we're relatively close to an agreement.""","increase",0.6,0.75,32353,"RITE AID CORP",4,NA,159,29,2,"2019-11-04",46922,12.1975809335709,-1.07816606760025,-13.3872396376283,-10.512130246206,7.82608985900879,6.32368857936862,8.17884377078926
"Regal Beloit Lowers FY2019 EPS Guidance from $5.50-5.80 to $5.45-5.55 vs $5.52 Est","decrease",0.7,0.85,32361,"R B C BEARINGS INC",4,NA,157,34,0,"2019-11-04",90870,0.601492077112198,-0.390457804314792,1.50081836025686,-2.23903247322284,1.55197596177459,0.270778060095633,-0.28763838056064
"Regal Beloit Q3 EPS $1.35 Beats $1.33 Estimate, Sales $772.3M Miss $808.95M Estimate","uncertain",0.3,0.6,32369,"R B C BEARINGS INC",4,NA,153,34,1,"2019-11-04",90870,0.601492077112198,-0.390457804314792,1.50081836025686,-2.23903247322284,1.55197596177459,0.270778060095633,-0.28763838056064
"Redhill Biopharma shares are trading higher after the company announced FDA approval of its Talicia for treatment of H Pylori in adults.","increase",0.7,0.85,32377,"REDHILL BIOPHARMA LTD",4,NA,152,33,2,"2019-11-04",13707,6.21387027204037,-2.72108595818281,-13.1972761225998,-17.0748317273681,3.27587574720383,5.16717551404253,3.2835859609526
"Redhill Biopharma Announces FDA  Approval of Talicia for Treatment of H. Pylori in Adults","increase",0.7,0.85,32385,"REDHILL BIOPHARMA LTD",4,NA,146,33,2,"2019-11-04",13707,6.21387027204037,-2.72108595818281,-13.1972761225998,-17.0748317273681,3.27587574720383,5.16717551404253,3.2835859609526
"Bank of America Downgrades Dr Reddy's Laboratories to Neutral","decrease",0.6,0.8,32393,"DR REDDYS LABORATORIES LTD",4,NA,139,34,0,"2019-11-04",88957,-1.35542396456003,2.2900803014636,1.0941484584839,-2.49363750591423,1.76244862377644,1.50318519168486,0.40322553246801
"ScotiaBank Downgrades Regency Centers to Sector Perform","decrease",0.7,0.85,32401,"REGENCY CENTERS CORP",4,NA,131,30,0,"2019-11-04",79782,-1.14770708605647,0.648372014984488,-1.36227353328661,-0.799332387446416,-0.22308377083391,-3.81362528022186,-2.11555963506409
"Shares of several South American companies are trading higher, driven by positive macro outlook on prospects of a US-China trade agreement.","increase",0.6,0.7,32409,"RIO TINTO PLC",4,NA,143,33,2,"2019-11-04",76221,2.31567248702049,1.06826033443213,-3.34962597282066,-2.24515254443962,3.78773547708988,2.76032882496213,1.1429653061485
