"headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","headline.type"
"Piper Jaffray Maintains Overweight on Merit Medical Systems, Lowers Price Target to $40",0.5,0.7,23319,"MERIT MEDICAL SYSTEMS INC",3,NA,142,35,0,"2019-09-17",76392,4.03478220105171,0.0668687978759408,5.81745175333723,-1.90571608518111,3.9407093077898,6.1669133183831,2.67857153499684,"decrease"
"UPDATE: Raymond James Downgrades Merit Medical Systems To Market Perform As Firm Has 'been frustrated with recent execution, and have concerns that the acquisitions over the last few years have increased the complexity of the business'",0.7,0.85,23327,"MERIT MEDICAL SYSTEMS INC",3,NA,162,25,0,"2019-09-10",76392,-9.53766778111458,0.0714812660589814,6.89778557293015,13.1165126740212,1.01240845397115,3.82678544394157,-4.91853213939644,"decrease"
"Raymond James Downgrades Merit Medical Systems to Market Perform",0.7,0.8,23335,"MERIT MEDICAL SYSTEMS INC",3,NA,133,35,0,"2019-09-10",76392,-9.53766778111458,0.0714812660589814,6.89778557293015,13.1165126740212,1.01240845397115,3.82678544394157,-4.91853213939644,"decrease"
"MannKind Highlights Presentation Of Afrezza Clinical Data From Type 1 Diabetes Study At 55th Annual Meeting Of The EASD",0.7,0.8,23343,"MANNKIND CORP",3,NA,147,35,2,"2019-09-19",90285,-1.49253588169813,0,-1.5151589188839,-6.06060885614926,-2.89854798465967,-4.28571032657136,-2.18977899832,"increase"
"RBC On Monster Notes Firm's Thesis Has Not Changed; Cites Three Pillars To Support Thesis: '6% growth in the US from the current portfolio', '25-30% growth overseas', And 'upside from China/new brand white space expansion into non-energy categories'",0.7,0.85,23351,"MONSTER BEVERAGE CORP NEW",3,NA,179,35,2,"2019-09-30",88031,0.43245111592114,-2.82466951757669,-4.01309283538763,-2.60076128600095,0.0692416739184409,-0.959392781784829,-1.70039105393185,"increase"
"RBC Maintains Outperform, $75 Target On Monster As Firm Notes 'Despite tripling in value over the past 6 years, we continue to believe MNST shares still have room to run'",0.7,0.85,23359,"MONSTER BEVERAGE CORP NEW",3,NA,163,33,2,"2019-09-30",88031,0.43245111592114,-2.82466951757669,-4.01309283538763,-2.60076128600095,0.0692416739184409,-0.959392781784829,-1.70039105393185,"increase"
"UBS On Monster Also Notes 'Lack of pricing from Red Bull alongside increased promotional intensity, the emergence of Performance Energy segment and donation of distribution points to establish Reign drove severe volume losses for brand Monster in 2019'",0.7,0.8,23367,"MONSTER BEVERAGE CORP NEW",3,NA,168,35,0,"2019-09-25",88031,-0.748176220804453,-1.02792270481586,-5.56792882475737,-3.58060666201981,-0.52435309626162,0.788351154333711,0.0340201406026308,"decrease"
"UBS Reiterates Sell, $52 Target On Monster As Firm Notes 'Following a deep-dive into the US Energy Drink category and MNST's trends, we gain conviction that the company's +DD top and bottom-line growth trajectory has run its course'",0.75,0.85,23375,"MONSTER BEVERAGE CORP NEW",3,NA,174,35,0,"2019-09-25",88031,-0.748176220804453,-1.02792270481586,-5.56792882475737,-3.58060666201981,-0.52435309626162,0.788351154333711,0.0340201406026308,"decrease"
"Monster Energy shares are trading higher. Not seeing any news to justify the price action.",0.3,0.6,23383,"MONSTER BEVERAGE CORP NEW",3,NA,139,35,1,"2019-09-13",88031,2.45430786162615,0.628608418628573,-0.866466432514701,-1.78389271475337,1.01987309753895,-0.536699435766641,0.384415829763895,"uncertain"
"Monster Beverage shares are trading lower after competitor Keurig Dr Pepper launched its Adrenaline Shoc drink. Evercore analysts expect vulnerability across the company's energy portfolio especially the Ultra and Red Bull editions.",0.7,0.8,23391,"MONSTER BEVERAGE CORP NEW",3,NA,161,35,0,"2019-09-11",88031,-1.54085773974657,1.01987309753895,2.62001358923485,2.63759455952248,0.926085561513901,1.03201006900326,-1.71856747744922,"decrease"
"Manitex Reports $4.5M Contract To Supply Knuckle Boom Cranes To Int'l. Military Entity",0.7,0.8,23399,"MANITEX INTERNATIONAL INC",3,NA,140,35,2,"2019-09-09",90568,-1.34453661739826,-0.170353532303125,5.62180444988001,7.15502707203986,1.01867476478219,4.02097941342472,5.3097292869102,"increase"
"Oregon Health Authority Warns Against Use of Vaping Products and e-Cigarettes",0.6,0.8,23407,"ALTRIA GROUP INC",3,NA,134,35,0,"2019-09-27",13901,-1.3034894131124,1.91876515746117,3.78769120532587,6.08023572487626,0.246544554829597,-0.171862733967476,-0.538163431288319,"decrease"
"2nd Vaping-related Death Confirmed in Oregon",0.7,0.85,23415,"ALTRIA GROUP INC",3,NA,127,35,0,"2019-09-26",13901,0.246544554829598,-1.3034894131124,0.368916777914574,5.70585275690514,-0.417378265410662,-0.782778089362202,-0.612594921419074,"decrease"
"DA for San Joaquin County Announces Investigation into Juul",0.7,0.8,23423,"ALTRIA GROUP INC",3,NA,127,35,0,"2019-09-26",13901,0.246544554829598,-1.3034894131124,0.368916777914574,5.70585275690514,-0.417378265410662,-0.782778089362202,-0.612594921419074,"decrease"
"NY Governor Cuomo Accepts Recommendation From State Health Commissioner To Ban The Sale Of Menthol Flavored E-Cigarettes",0.7,0.8,23431,"ALTRIA GROUP INC",3,NA,140,35,0,"2019-09-26",13901,0.246544554829598,-1.3034894131124,0.368916777914574,5.70585275690514,-0.417378265410662,-0.782778089362202,-0.612594921419074,"decrease"
"'State health department confirms first vaping-related death in Georgia' -WSB TV",0.7,0.85,23439,"ALTRIA GROUP INC",3,NA,133,35,0,"2019-09-25",13901,-0.417378265410662,0.246544554829597,-0.862924632471662,4.68441244000382,-0.366931315511465,-0.196034862918859,1.52044021465483,"decrease"
"Altria shares are trading lower after the company announced it has ended merger discussions with Phillip Morris.",0.6,0.8,23447,"ALTRIA GROUP INC",3,NA,135,35,0,"2019-09-25",13901,-0.417378265410662,0.246544554829597,-0.862924632471662,4.68441244000382,-0.366931315511465,-0.196034862918859,1.52044021465483,"decrease"
"Ex-FDA Chief: Juul Created Teen Vaping Epidemic",0.7,0.85,23455,"ALTRIA GROUP INC",3,NA,130,35,0,"2019-09-25",13901,-0.417378265410662,0.246544554829597,-0.862924632471662,4.68441244000382,-0.366931315511465,-0.196034862918859,1.52044021465483,"decrease"
"Altria, Philip Morris End Merger Talks",0.6,0.8,23463,"ALTRIA GROUP INC",3,NA,126,35,0,"2019-09-25",13901,-0.417378265410662,0.246544554829597,-0.862924632471662,4.68441244000382,-0.366931315511465,-0.196034862918859,1.52044021465483,"decrease"
"Juul CEO Kevin Burns To Step Down, K.C. Crosthwaite To Join As CEO; Co. To Restrict Product-Related Advertising And Will Not Lobby Administration On Draft",0.4,0.6,23471,"ALTRIA GROUP INC",3,NA,154,35,1,"2019-09-25",13901,-0.417378265410662,0.246544554829597,-0.862924632471662,4.68441244000382,-0.366931315511465,-0.196034862918859,1.52044021465483,"uncertain"
"Altria Narrows FY19 Adj. EPS Guidance From $4.15-$4.27 To $4.19-$4.27 vs $4.18 Est.",0.4,0.7,23479,"ALTRIA GROUP INC",3,NA,151,35,2,"2019-09-25",13901,-0.417378265410662,0.246544554829597,-0.862924632471662,4.68441244000382,-0.366931315511465,-0.196034862918859,1.52044021465483,"increase"
"UPDATE: Phillip Morris And Altria To Focus On Launching IQOS Heated Tobacco Product",0.7,0.8,23487,"ALTRIA GROUP INC",3,NA,134,35,2,"2019-09-25",13901,-0.417378265410662,0.246544554829597,-0.862924632471662,4.68441244000382,-0.366931315511465,-0.196034862918859,1.52044021465483,"increase"
"Philip Morris International Inc. And Altria Group, Inc. End Merger Discussions",0.6,0.8,23495,"ALTRIA GROUP INC",3,NA,133,35,0,"2019-09-25",13901,-0.417378265410662,0.246544554829597,-0.862924632471662,4.68441244000382,-0.366931315511465,-0.196034862918859,1.52044021465483,"decrease"
"'Gov. Andrew Cuomo travels to Connecticut to work on vaping policies' -ABC7 New York",0.7,0.8,23503,"ALTRIA GROUP INC",3,NA,136,35,0,"2019-09-25",13901,-0.417378265410662,0.246544554829597,-0.862924632471662,4.68441244000382,-0.366931315511465,-0.196034862918859,1.52044021465483,"decrease"
"Several Large Juul Investors Looking to Sell Stakes at Prices Valuing Co at ~$25B, $175/Share",0.7,0.8,23511,"ALTRIA GROUP INC",3,NA,140,35,0,"2019-09-25",13901,-0.417378265410662,0.246544554829597,-0.862924632471662,4.68441244000382,-0.366931315511465,-0.196034862918859,1.52044021465483,"decrease"
"Juul Will Scale Back Pace Of Its Hiring And Some Jobs Will Be Eliminated; All Job Postings Are Under Review",0.6,0.8,23519,"ALTRIA GROUP INC",3,NA,141,35,0,"2019-09-24",13901,-0.366931315511465,-0.417378265410662,1.05573367740546,3.11809604122109,0.171525834593922,1.89432239224017,0.0979454506157662,"decrease"
"California Federal Prosecutors Conducting Criminal Probe Of JUUL",0.7,0.85,23527,"ALTRIA GROUP INC",3,NA,128,35,0,"2019-09-23",13901,0.171525834593922,-0.366931315511465,0.0489248228341177,3.15557023818069,1.71984657645226,-0.0734543907214169,-1.21036060382352,"decrease"
"Altria Reports Recommends Rejection Of Amended Mini-Tender Offer By TRC",0.5,0.7,23535,"ALTRIA GROUP INC",3,NA,135,35,0,"2019-09-20",13901,1.71984657645225,0.171525834593922,-1.66625898449488,2.05831947581734,-1.76298040896654,-2.88066417606465,-3.11519172387945,"decrease"
"Altria shares are trading higher potentially on a rebound over the $40 level. The stock has seen continued negative momentum over the last 6 days. NOTE: There is continued uncertainty and pressure on e-cig companies in light of recent vape-related illnesses.",0.5,0.6,23543,"ALTRIA GROUP INC",3,NA,166,35,1,"2019-09-20",13901,1.71984657645225,0.171525834593922,-1.66625898449488,2.05831947581734,-1.76298040896654,-2.88066417606465,-3.11519172387945,"uncertain"
"'Lawmakers urge FDA to immediately pull Juul, other e-cigarettes, from the market' -CNBC",0.8,0.9,23551,"ALTRIA GROUP INC",3,NA,140,35,0,"2019-09-20",13901,1.71984657645225,0.171525834593922,-1.66625898449488,2.05831947581734,-1.76298040896654,-2.88066417606465,-3.11519172387945,"decrease"
"'State officials have announced the first vaping related death in #Missouri. DHSS reports it was a man in his 40s who died at Mercy hospital in #stlouis on September 4th.' -KMOV's Courtney Bryant",0.7,0.8,23559,"ALTRIA GROUP INC",3,NA,166,35,0,"2019-09-19",13901,-1.76298040896654,1.71984657645226,1.34596441056609,1.71984667701603,-1.13774193450809,-1.37647835871065,-2.78504689095034,"decrease"
"Altria shares trading lower following a mid-day alert from the Center for Disease Control which suggested 530 confirmed and probable cases of illness related to e-cigs/vaping.",0.8,0.9,23567,"ALTRIA GROUP INC",3,NA,150,25,0,"2019-09-19",13901,-1.76298040896654,1.71984657645226,1.34596441056609,1.71984667701603,-1.13774193450809,-1.37647835871065,-2.78504689095034,"decrease"
"Cronos CEO Talks Vaping With Cramer",0.3,0.5,23575,"ALTRIA GROUP INC",3,NA,126,35,1,"2019-09-19",13901,-1.76298040896654,1.71984657645226,1.34596441056609,1.71984667701603,-1.13774193450809,-1.37647835871065,-2.78504689095034,"uncertain"
"The Latest On Juul: Congress Threatens Subpoena; China, India Halt Sales",0.7,0.85,23583,"ALTRIA GROUP INC",3,NA,135,35,0,"2019-09-18",13901,-1.13774193450809,-1.76298040896654,-0.685599334273379,-1.54260776120955,-0.241483887657523,-1.66626272621749,-5.22715781990176,"decrease"
"'A House panel is threatening to subpoena Juul, saying the e-cigarette maker is not cooperating with a congressional probe' -CNBC",0.7,0.8,23591,"ALTRIA GROUP INC",3,NA,144,35,0,"2019-09-18",13901,-1.13774193450809,-1.76298040896654,-0.685599334273379,-1.54260776120955,-0.241483887657523,-1.66626272621749,-5.22715781990176,"decrease"
"NY State Governor Cuomo Tweet: New York's first-in-the-nation ban on flavored e-cigarettes is now in effect.  NY is not waiting for the federal government to act. We are helping prevent countless young people from forming costly and potentially deadly life-long habits. This public health crisis ends today",0.7,0.85,23599,"ALTRIA GROUP INC",3,NA,177,35,0,"2019-09-17",13901,-0.241483887657523,-1.13774193450809,-1.40402273799186,-0.363111801469829,-1.42822777852416,-4.99774267555229,-5.55008589123445,"decrease"
"JUUL Sales Halted In China",0.7,0.8,23607,"ALTRIA GROUP INC",3,NA,124,35,0,"2019-09-17",13901,-0.241483887657523,-1.13774193450809,-1.40402273799186,-0.363111801469829,-1.42822777852416,-4.99774267555229,-5.55008589123445,"decrease"
"'Sources telling @FoxBusiness that @JUULvapor plans a massive lobbying push to get mint and menthol exempted from @WhiteHouse vape flavor ban' -FBN's Charlie Gasparino",0.4,0.6,23615,"ALTRIA GROUP INC",3,NA,158,35,1,"2019-09-13",13901,-3.62123437225819,-1.42822777852416,-2.85645554244669,-4.47511857982744,-0.581400096416473,0.497281639548719,0.953674273882021,"uncertain"
"Altria shares trading lower with remainder of tobacco space on continuing fears related to regulatory concerns about vaping/flavored e-cigs. A report today suggested JUUL's valuation could be 20% lower in the secondary market. Altria owns 35% of JUUL.",0.7,0.85,23623,"ALTRIA GROUP INC",3,NA,170,25,0,"2019-09-13",13901,-3.62123437225819,-1.42822777852416,-2.85645554244669,-4.47511857982744,-0.581400096416473,0.497281639548719,0.953674273882021,"decrease"
"JUUL Valuation 20% Lower In Secondary Market",0.6,0.8,23631,"ALTRIA GROUP INC",3,NA,128,35,0,"2019-09-13",13901,-3.62123437225819,-1.42822777852416,-2.85645554244669,-4.47511857982744,-0.581400096416473,0.497281639548719,0.953674273882021,"decrease"
"2019: A Year Of Cannabis M&A Deals",0.7,0.8,23639,"ALTRIA GROUP INC",3,NA,127,35,2,"2019-09-11",13901,1.08498986810446,-0.581400096416473,-6.8501685187624,-7.48880314327455,0.454134307801723,0.889402977054443,0.889402977054443,"increase"
"FDA Anticipates Announcing Enforcement Policy In Coming Weeks Addressing Non-Tobacco-flavored E-cigarette Products Lacking Premarket Approval",0.7,0.8,23647,"ALTRIA GROUP INC",3,NA,145,35,0,"2019-09-11",13901,1.08498986810446,-0.581400096416473,-6.8501685187624,-7.48880314327455,0.454134307801723,0.889402977054443,0.889402977054443,"decrease"
"U.S. Health Secretary Says It Will Take Several Weeks For FDA To Develop E-Cigarette Guidelines",0.4,0.6,23655,"ALTRIA GROUP INC",3,NA,137,35,1,"2019-09-11",13901,1.08498986810446,-0.581400096416473,-6.8501685187624,-7.48880314327455,0.454134307801723,0.889402977054443,0.889402977054443,"uncertain"
"UPDATE: Juul For Sale On Chinese E-Commerce Sites JD.com, Tmall, Is Now Available In 19 Countries",0.7,0.8,23663,"ALTRIA GROUP INC",3,NA,141,35,2,"2019-09-11",13901,1.08498986810446,-0.581400096416473,-6.8501685187624,-7.48880314327455,0.454134307801723,0.889402977054443,0.889402977054443,"increase"
"Juul Launches E-Cigs In China",0.7,0.8,23671,"ALTRIA GROUP INC",3,NA,126,35,2,"2019-09-11",13901,1.08498986810446,-0.581400096416473,-6.8501685187624,-7.48880314327455,0.454134307801723,0.889402977054443,0.889402977054443,"increase"
"Potential No-Premium Deal Raises Questions On Altria's Outlook, This Analyst Moves Aside",0.4,0.6,23679,"ALTRIA GROUP INC",3,NA,134,35,1,"2019-09-10",13901,0.454134307801723,1.08498986810446,-4.75586987646166,-6.09311911999869,0.433300901204348,0.433300901204348,-0.586903707645303,"uncertain"
"UPDATE: Piper Jaffray On Altria Group Also Notes 'any interest in a deal without a premium could suggest more stress on the underlying fundamentals and management's outlook for the future than we had anticipated'",0.7,0.8,23687,"ALTRIA GROUP INC",3,NA,157,35,0,"2019-09-10",13901,0.454134307801723,1.08498986810446,-4.75586987646166,-6.09311911999869,0.433300901204348,0.433300901204348,-0.586903707645303,"decrease"
"Piper Jaffray Downgrades Altria Group to Neutral, Lowers Price Target to $49",0.7,0.85,23703,"ALTRIA GROUP INC",3,NA,138,25,0,"2019-09-10",13901,0.454134307801723,1.08498986810446,-4.75586987646166,-6.09311911999869,0.433300901204348,0.433300901204348,-0.586903707645303,"decrease"
"FDA Commissioner Scott Gottlieb Tweets: It's outrageous and erodes basic trust when a company doesn't respond fully and/or truthfully to official requests from the FDA. Such kinds of actions undermine the public health and they need to be dealt with forcefully.",0.7,0.85,23711,"ALTRIA GROUP INC",3,NA,165,35,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501,"decrease"
"UPDATE: AMA Is Urging The Public To Avoid E Cig Use Amid Nationwide Prob Of Lung Illness Outbreak",0.7,0.85,23719,"ALTRIA GROUP INC",3,NA,139,35,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501,"decrease"
"American Medical Association Urging FDA To Immediately Ban Flavors, Marketing Practices Which Enhance Appeal Of E Cig Products To Youths",0.8,0.9,23727,"ALTRIA GROUP INC",3,NA,141,35,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501,"decrease"
"JUUL Labs Spokesperson Tells Benzinga The Company Is Reviewing FDA Warning Letter And Will 'Fully Cooperate'",0.6,0.8,23735,"ALTRIA GROUP INC",3,NA,140,35,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501,"decrease"
"FDA Warns Juul On Marketing To Youth",0.7,0.85,23743,"ALTRIA GROUP INC",3,NA,126,35,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501,"decrease"
"'With the FDA's warning letter to JUUL and the sudden and tragic deaths from vape users, it is time for JUUL to voluntarily recall all product and wait to get FDA blessing.' -Tweet From Jim Cramer",0.75,0.85,23751,"ALTRIA GROUP INC",3,NA,161,35,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501,"decrease"
"'FDA warns JUUL Labs for marketing unauthorized modified risk tobacco products, including in outreach to youth' -FDA Statement",0.7,0.85,23759,"ALTRIA GROUP INC",3,NA,140,35,0,"2019-09-09",13901,0.433300901204348,0.454134307801723,-4.09173058784184,-5.3192424071645,0,-1.01580312475562,-0.431431560353501,"decrease"
