custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
6493,ISHARES INC,"Mexico Foreign Minister Ebrard Says Mexico Will Reveal Details, Costs Of New Migration Plan On Friday",8,uncertain,0.6,0.2,"the announcement of a new migration plan may have mixed implications for investor sentiment, as it could affect economic stability and labor markets in mexico, leading to uncertainty.",1.0
6494,FORD MOTOR CO DEL,Ford Motor Company Announces Field Service Action To Correct Suspension Issue In 2011-2017 Explorer Models,0,decrease,0.75,0.6,,0.0
6495,FORD MOTOR CO DEL,Ford Motor Company Announces Field Service Action To Correct Suspension Issue In 2011-2017 Explorer Models,2,decrease,0.75,0.6,,0.0
6496,FORD MOTOR CO DEL,Ford Motor Company Announces Field Service Action To Correct Suspension Issue In 2011-2017 Explorer Models,3,decrease,0.75,0.6,,0.0
6497,FORD MOTOR CO DEL,Ford Motor Company Announces Field Service Action To Correct Suspension Issue In 2011-2017 Explorer Models,4,decrease,0.75,0.6,,0.0
6498,FORD MOTOR CO DEL,Ford Motor Company Announces Field Service Action To Correct Suspension Issue In 2011-2017 Explorer Models,5,decrease,0.75,0.6,,0.0
6499,FORD MOTOR CO DEL,Ford Motor Company Announces Field Service Action To Correct Suspension Issue In 2011-2017 Explorer Models,6,decrease,0.7,0.6,"the announcement of a field service action to correct a suspension issue may raise concerns about vehicle safety and potential costs, negatively impacting investor sentiment.",0.0
65,NATIONAL BEVERAGE CORP,"National Beverage Shares Fall To Session Low, Down 4%; Traders Circulate Business Insider Article 'LaCroix slammed with new lawsuit alleging execs sparred over whether to falsely claim its cans were free of toxic chemicals'",1,decrease,0.8,0.5,,0.0
650,ACCENTURE PLC IRELAND,Accenture Will Acquire Australian Cybersecurity Firm BCT Solutions,1,increase,0.7,0.5,,2.0
6500,FORD MOTOR CO DEL,Ford Motor Company Announces Field Service Action To Correct Suspension Issue In 2011-2017 Explorer Models,7,decrease,0.7,0.6,"the announcement of a field service action to correct a suspension issue may raise concerns about product quality and potential costs, leading to a decrease in investor sentiment.",0.0
6501,FORD MOTOR CO DEL,Ford Motor Company Announces Field Service Action To Correct Suspension Issue In 2011-2017 Explorer Models,8,decrease,0.7,0.6,"the announcement of a field service action to correct a suspension issue in multiple model years may raise concerns about product quality and potential costs, negatively impacting investor sentiment.",0.0
6502,FORD MOTOR CO DEL,This Day In Market History: Ford Agrees To Make Rolls-Royce Engines,0,increase,0.7,0.6,,2.0
6503,FORD MOTOR CO DEL,This Day In Market History: Ford Agrees To Make Rolls-Royce Engines,2,increase,0.8,0.6,,2.0
6504,FORD MOTOR CO DEL,This Day In Market History: Ford Agrees To Make Rolls-Royce Engines,3,increase,0.75,0.6,,2.0
6505,FORD MOTOR CO DEL,This Day In Market History: Ford Agrees To Make Rolls-Royce Engines,4,increase,0.8,0.6,,2.0
6506,FORD MOTOR CO DEL,This Day In Market History: Ford Agrees To Make Rolls-Royce Engines,5,increase,0.8,0.6,,2.0
6507,FORD MOTOR CO DEL,This Day In Market History: Ford Agrees To Make Rolls-Royce Engines,6,increase,0.7,0.6,"the agreement to make rolls-royce engines suggests a strategic partnership that could enhance ford's reputation and revenue potential, likely boosting investor sentiment.",2.0
6508,FORD MOTOR CO DEL,This Day In Market History: Ford Agrees To Make Rolls-Royce Engines,7,increase,0.8,0.6,"the agreement to make rolls-royce engines suggests a strategic partnership that could enhance ford's reputation and revenue potential, likely boosting investor sentiment.",2.0
6509,FORD MOTOR CO DEL,This Day In Market History: Ford Agrees To Make Rolls-Royce Engines,8,increase,0.7,0.6,"the agreement to make rolls-royce engines suggests a strategic partnership that could enhance ford's reputation and revenue potential, likely boosting investor sentiment.",2.0
651,ACCENTURE PLC IRELAND,Accenture to Acquire Privately Held BCT Solutions,1,increase,0.7,0.5,,2.0
6510,FUELCELL ENERGY INC,"FuelCell Energy Shares Halted On Circuit Breaker To Downside, Up 40% For Session",0,increase,0.8,0.6,,2.0
6511,FUELCELL ENERGY INC,"FuelCell Energy Shares Halted On Circuit Breaker To Downside, Up 40% For Session",2,increase,0.8,0.6,,2.0
6512,FUELCELL ENERGY INC,"FuelCell Energy Shares Halted On Circuit Breaker To Downside, Up 40% For Session",3,uncertain,0.7,0.5,,1.0
6513,FUELCELL ENERGY INC,"FuelCell Energy Shares Halted On Circuit Breaker To Downside, Up 40% For Session",4,uncertain,0.7,0.5,,1.0
6514,FUELCELL ENERGY INC,"FuelCell Energy Shares Halted On Circuit Breaker To Downside, Up 40% For Session",5,uncertain,0.6,0.3,,1.0
6515,FUELCELL ENERGY INC,"FuelCell Energy Shares Halted On Circuit Breaker To Downside, Up 40% For Session",6,uncertain,0.6,0.3,"while the stock experienced a significant increase of 40% during the session, the halt due to a circuit breaker may create uncertainty among investors regarding the sustainability of this rise.",1.0
6516,FUELCELL ENERGY INC,"FuelCell Energy Shares Halted On Circuit Breaker To Downside, Up 40% For Session",7,uncertain,0.6,0.3,"while the stock is up 40% for the session, the halt due to a circuit breaker may create uncertainty among investors about the sustainability of this increase.",1.0
6517,FUELCELL ENERGY INC,"FuelCell Energy Shares Halted On Circuit Breaker To Downside, Up 40% For Session",8,uncertain,0.6,0.3,"while the stock is up 40% for the session, the halt due to a circuit breaker indicates volatility and potential concerns, leading to mixed investor sentiment.",1.0
6518,FUELCELL ENERGY INC,FuelCell Energy Shares Resume,0,uncertain,0.5,0.5,,1.0
6519,FUELCELL ENERGY INC,FuelCell Energy Shares Resume,2,uncertain,0.5,0.5,,1.0
652,ACASTI PHARMA INC,Acasti Pharma Trades Higher Despite 'Material Uncertainty',1,uncertain,0.6,0.3,,1.0
6520,FUELCELL ENERGY INC,FuelCell Energy Shares Resume,3,uncertain,0.6,0.3,,1.0
6521,FUELCELL ENERGY INC,FuelCell Energy Shares Resume,4,uncertain,0.6,0.3,,1.0
6522,FUELCELL ENERGY INC,FuelCell Energy Shares Resume,5,uncertain,0.6,0.3,,1.0
6523,FUELCELL ENERGY INC,FuelCell Energy Shares Resume,6,uncertain,0.5,0.5,"the phrase 'shares resume' does not provide enough context to determine whether the resumption of trading is due to positive or negative developments, leading to uncertainty in investor sentiment.",1.0
6524,FUELCELL ENERGY INC,FuelCell Energy Shares Resume,7,uncertain,0.5,0.5,the phrase 'shares resume' does not provide enough context to determine whether the resumption of trading is viewed positively or negatively by investors.,1.0
6525,FUELCELL ENERGY INC,FuelCell Energy Shares Resume,8,uncertain,0.5,0.5,the phrase 'shares resume' does not provide enough context to determine whether the resumption of trading is due to positive or negative factors affecting investor sentiment.,1.0
6526,FUELCELL ENERGY INC,FuelCell shares are trading higher after the company reported a license deal with ExxonMobil Research and Engineering company.,0,increase,0.8,0.7,,2.0
6527,FUELCELL ENERGY INC,FuelCell shares are trading higher after the company reported a license deal with ExxonMobil Research and Engineering company.,2,increase,0.8,0.7,,2.0
6528,FUELCELL ENERGY INC,FuelCell shares are trading higher after the company reported a license deal with ExxonMobil Research and Engineering company.,3,increase,0.85,0.7,,2.0
6529,FUELCELL ENERGY INC,FuelCell shares are trading higher after the company reported a license deal with ExxonMobil Research and Engineering company.,4,increase,0.85,0.7,,2.0
653,ACASTI PHARMA INC,Acasti Pharma Says There Exists A Material Uncertainty About Co.'s Ability To Continue As A Going Concern.,1,decrease,0.9,0.8,,0.0
6530,FUELCELL ENERGY INC,FuelCell shares are trading higher after the company reported a license deal with ExxonMobil Research and Engineering company.,5,increase,0.85,0.7,,2.0
6531,FUELCELL ENERGY INC,FuelCell shares are trading higher after the company reported a license deal with ExxonMobil Research and Engineering company.,6,increase,0.8,0.7,"the announcement of a license deal with a major company like exxonmobil is likely to boost investor confidence in fuelcell energy's prospects, leading to an increase in share price.",2.0
6532,FUELCELL ENERGY INC,FuelCell shares are trading higher after the company reported a license deal with ExxonMobil Research and Engineering company.,7,increase,0.8,0.7,"the announcement of a license deal with a major company like exxonmobil is likely to boost investor confidence in fuelcell energy's prospects, suggesting potential for growth and collaboration.",2.0
6533,FUELCELL ENERGY INC,FuelCell shares are trading higher after the company reported a license deal with ExxonMobil Research and Engineering company.,8,increase,0.8,0.7,"the announcement of a license deal with exxonmobil, a major player in the energy sector, is likely to be viewed positively by investors, suggesting potential growth and collaboration opportunities for fuelcell energy.",2.0
6534,FUELCELL ENERGY INC,FuelCell Energy Shares Halted On Circuit Breaker,0,uncertain,0.7,0.5,,1.0
6535,FUELCELL ENERGY INC,FuelCell Energy Shares Halted On Circuit Breaker,2,uncertain,0.7,0.5,,1.0
6536,FUELCELL ENERGY INC,FuelCell Energy Shares Halted On Circuit Breaker,3,uncertain,0.7,0.5,,1.0
6537,FUELCELL ENERGY INC,FuelCell Energy Shares Halted On Circuit Breaker,4,uncertain,0.7,0.5,,1.0
6538,FUELCELL ENERGY INC,FuelCell Energy Shares Halted On Circuit Breaker,5,uncertain,0.7,0.5,,1.0
6539,FUELCELL ENERGY INC,FuelCell Energy Shares Halted On Circuit Breaker,6,uncertain,0.7,0.5,"the halting of shares on a circuit breaker indicates significant volatility, which can create uncertainty among investors about the future performance of fuelcell energy inc.",1.0
654,ACASTI PHARMA INC,"H.C. Wainwright Initiates Coverage On Acasti Pharma with Buy Rating, Announces $6 Price Target",1,increase,0.8,0.5,,2.0
6540,FUELCELL ENERGY INC,FuelCell Energy Shares Halted On Circuit Breaker,7,uncertain,0.7,0.5,"the halting of shares on a circuit breaker indicates significant volatility, which can create uncertainty among investors about the future performance of fuelcell energy inc.",1.0
6541,FUELCELL ENERGY INC,FuelCell Energy Shares Halted On Circuit Breaker,8,uncertain,0.7,0.5,"the halting of shares on a circuit breaker indicates significant volatility, which can create uncertainty among investors about the future performance of fuelcell energy inc.",1.0
6542,FUELCELL ENERGY INC,"FuelCell Energy Shares Resume Trade, Up 87.5%",0,increase,0.9,0.8,,2.0
6543,FUELCELL ENERGY INC,"FuelCell Energy Shares Resume Trade, Up 87.5%",2,increase,0.9,0.8,,2.0
6544,FUELCELL ENERGY INC,"FuelCell Energy Shares Resume Trade, Up 87.5%",3,increase,0.85,0.75,,2.0
6545,FUELCELL ENERGY INC,"FuelCell Energy Shares Resume Trade, Up 87.5%",4,increase,0.85,0.75,,2.0
6546,FUELCELL ENERGY INC,"FuelCell Energy Shares Resume Trade, Up 87.5%",5,increase,0.85,0.75,,2.0
6547,FUELCELL ENERGY INC,"FuelCell Energy Shares Resume Trade, Up 87.5%",6,increase,0.9,0.8,the significant rise of 87.5% in shares suggests strong positive investor sentiment and confidence in fuelcell energy inc.,2.0
6548,FUELCELL ENERGY INC,"FuelCell Energy Shares Resume Trade, Up 87.5%",7,increase,0.9,0.8,the significant rise of 87.5% in share price suggests strong positive investor sentiment and confidence in fuelcell energy inc's prospects.,2.0
6549,FUELCELL ENERGY INC,"FuelCell Energy Shares Resume Trade, Up 87.5%",8,increase,0.9,0.8,the significant rise of 87.5% in share price suggests strong positive investor sentiment and confidence in fuelcell energy inc.,2.0
655,ACASTI PHARMA INC,Acasti Pharma shares are trading higher on continued strength after a bullish blog post was published on Seeking Alpha on Tuesday.,1,increase,0.8,0.5,,2.0
6550,FUELCELL ENERGY INC,FuelCell Energy Shares To Resume Trade At 12:00 p.m.,0,uncertain,0.5,0.5,,1.0
6551,FUELCELL ENERGY INC,FuelCell Energy Shares To Resume Trade At 12:00 p.m.,2,uncertain,0.5,0.5,,1.0
6552,FUELCELL ENERGY INC,FuelCell Energy Shares To Resume Trade At 12:00 p.m.,3,uncertain,0.6,0.3,,1.0
6553,FUELCELL ENERGY INC,FuelCell Energy Shares To Resume Trade At 12:00 p.m.,4,uncertain,0.6,0.3,,1.0
6554,FUELCELL ENERGY INC,FuelCell Energy Shares To Resume Trade At 12:00 p.m.,5,uncertain,0.6,0.3,,1.0
6555,FUELCELL ENERGY INC,FuelCell Energy Shares To Resume Trade At 12:00 p.m.,6,uncertain,0.6,0.5,"the resumption of trading could indicate a resolution of prior issues, but without additional context, it's unclear whether this will positively or negatively impact investor sentiment.",1.0
6556,FUELCELL ENERGY INC,FuelCell Energy Shares To Resume Trade At 12:00 p.m.,7,uncertain,0.6,0.5,"the resumption of trading could indicate that there was a temporary halt due to significant news or events, but without additional context, it's unclear whether this will positively or negatively impact investor sentiment.",1.0
6557,FUELCELL ENERGY INC,FuelCell Energy Shares To Resume Trade At 12:00 p.m.,8,uncertain,0.5,0.5,"the resumption of trading could indicate a resolution of previous issues, but without additional context on why trading was halted, investor sentiment remains ambiguous.",1.0
6558,FUELCELL ENERGY INC,"FuelCell Energy Shares Earlier Halted With Code News Pending; BZ NOTE: 2 News Items Recently Impacted Stock: Filing Of Non-Timely 10-Q On Tues. Afternoon, Concerns With Fuel-Cell Usage Following Explosion Of Hydrogen Fueling Station",0,decrease,0.8,0.7,,0.0
6559,FUELCELL ENERGY INC,"FuelCell Energy Shares Earlier Halted With Code News Pending; BZ NOTE: 2 News Items Recently Impacted Stock: Filing Of Non-Timely 10-Q On Tues. Afternoon, Concerns With Fuel-Cell Usage Following Explosion Of Hydrogen Fueling Station",2,decrease,0.8,0.7,,0.0
656,ARCHER DANIELS MIDLAND CO,"Stifel Maintains Buy on Archer-Daniels Midland, Lowers Price Target to $51",1,decrease,0.7,0.3,,0.0
6560,FUELCELL ENERGY INC,"FuelCell Energy Shares Earlier Halted With Code News Pending; BZ NOTE: 2 News Items Recently Impacted Stock: Filing Of Non-Timely 10-Q On Tues. Afternoon, Concerns With Fuel-Cell Usage Following Explosion Of Hydrogen Fueling Station",3,decrease,0.85,0.7,,0.0
6561,FUELCELL ENERGY INC,"FuelCell Energy Shares Earlier Halted With Code News Pending; BZ NOTE: 2 News Items Recently Impacted Stock: Filing Of Non-Timely 10-Q On Tues. Afternoon, Concerns With Fuel-Cell Usage Following Explosion Of Hydrogen Fueling Station",4,decrease,0.85,0.7,,0.0
6562,FUELCELL ENERGY INC,"FuelCell Energy Shares Earlier Halted With Code News Pending; BZ NOTE: 2 News Items Recently Impacted Stock: Filing Of Non-Timely 10-Q On Tues. Afternoon, Concerns With Fuel-Cell Usage Following Explosion Of Hydrogen Fueling Station",5,decrease,0.85,0.7,,0.0
6563,FUELCELL ENERGY INC,"FuelCell Energy Shares Earlier Halted With Code News Pending; BZ NOTE: 2 News Items Recently Impacted Stock: Filing Of Non-Timely 10-Q On Tues. Afternoon, Concerns With Fuel-Cell Usage Following Explosion Of Hydrogen Fueling Station",6,decrease,0.8,0.7,the combination of a non-timely 10-q filing and concerns over safety following a hydrogen fueling station explosion is likely to negatively impact investor sentiment.,0.0
6564,FUELCELL ENERGY INC,"FuelCell Energy Shares Earlier Halted With Code News Pending; BZ NOTE: 2 News Items Recently Impacted Stock: Filing Of Non-Timely 10-Q On Tues. Afternoon, Concerns With Fuel-Cell Usage Following Explosion Of Hydrogen Fueling Station",7,decrease,0.8,0.7,the combination of a non-timely 10-q filing and concerns over safety following a hydrogen fueling station explosion is likely to negatively impact investor sentiment towards fuelcell energy inc.,0.0
