"headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","ret","exret","b_mkt","mkt.rf","smb","hml","rf","sum_exret_1","sum_exret_5","sum_exret_10"
"Citigroup Maintains Buy on Coherus BioSciences, Raises Price Target to $31","positive",0.8,0.9,17550,"COHERUS BIOSCIENCES INC",0,NA,123,29,2,"2019-11-07",15059,0.315786665305495,-0.10526563853025,-2.68421154681453,0.796075724065304,-4.02332667508718,-6.79502128014119,15.4314,14.9477,1.2668,0.38,-0.14,0.51,0.006,14.8648,14.4776,11.541
"Clearfield Q4 EPS $0.14 Beats $0.1 Estimate, Sales $23.968M Beat $23.73M Estimate","positive",0.8,0.9,17558,"CLEARFIELD INC",0,NA,125,29,2,"2019-11-07",10547,1.0603598318994,1.30505586038263,1.87601585662556,-4.13625501096249,-6.33914591773164,-5.96658737483023,3.7225,3.2834,1.1422,0.38,-0.14,0.51,0.006,3.9837,4.1436,4.3765
"Columbus McKinnon Q2 EPS $0.74 Beats $0.69 Estimate, Sales $207.609M Beat $206.68M Estimate","positive",0.8,0.9,17566,"COLUMBUS MCKINNON CORP NY",0,NA,142,29,2,"2019-11-07",83120,-3.33742499351501,-4.04908381214318,-1.42331777702295,-2.46153604239225,-2.33632811948032,-0.549017197093038,7.2818,6.8008,1.2555,0.38,-0.14,0.51,0.006,3.0682,2.2735,4.645
"Chipotle Shares Volatile; Hearing Sell-Side Firm Suggesting Co. Digital Sales Could Be Decelerating","negative",0.7,0.8,17574,"CHIPOTLE MEXICAN GRILL INC",0,NA,132,29,0,"2019-11-07",91068,-0.775765813887119,1.60848250854639,4.89868893040313,0.479235872626305,-0.992327734014897,-3.16407219069735,-0.9364,-1.2199,0.7277,0.38,-0.14,0.51,0.006,-2.2272,0.1179,3.0797
"JP Morgan Maintains Overweight on Compass Minerals Intl, Raises Price Target to $60","positive",0.7,0.9,17582,"COMPASS MINERALS INTL INC",0,NA,123,29,2,"2019-11-07",89952,0.689776055514812,-2.2638887237444,-3.16590201604697,-6.99797049164772,-7.38932731099353,-5.333789596795,2.7626,2.2021,1.458,0.38,-0.14,0.51,0.006,2.4339,-0.5312,-1.9252
"Comtech Earlier Announced Receipt Of Contract AWards Totalling $1.6M","positive",0.7,0.8,17590,"COMTECH TELECOMMUNICATIONS CORP",0,NA,123,29,2,"2019-11-07",26201,1.37734115123749,3.27117133014199,3.27117138976356,-1.73049811273813,-1.73049811273813,-2.35376771343364,0.6062,0.2153,1.0139,0.38,-0.14,0.51,0.006,1.2723,3.1074,2.7871
"Centene shares are trading higher amid strength in the broader health care plans sector.","positive",0.7,0.85,17598,"CENTENE CORP DEL",0,NA,115,29,2,"2019-11-07",89269,3.71068231761456,2.93840910649013,12.4317168757206,-1.94829925894737,-1.70179323749985,-2.49376414055634,4.4462,4.0035,1.1569,0.38,-0.14,0.51,0.006,7.3495,6.5771,15.2196
"CenterPoint Energy Sees FY19 EPS Near Upper End Of $1.60-$1.70 Range vs $1.64 Estimate","positive",0.7,0.85,17606,"CENTERPOINT ENERGY INC",0,NA,125,29,2,"2019-11-07",21792,-0.758618302643299,-7.96551544046091,-14.3842785660617,0.104386522434652,-0.484259394852415,-0.861474839872933,0.7994,0.6637,0.3403,0.38,-0.14,0.51,0.006,-0.2064,-7.5813,-14.8056
"CenterPoint Energy Q3 EPS $0.53 Beats $0.43 Estimate, Sales $2.742B Miss $2.94B Estimate","negative",0.6,0.8,17614,"CENTERPOINT ENERGY INC",0,NA,128,29,0,"2019-11-07",21792,-0.758618302643299,-7.96551544046091,-14.3842785660617,0.104386522434652,-0.484259394852415,-0.861474839872933,0.7994,0.6637,0.3403,0.38,-0.14,0.51,0.006,-0.2064,-7.5813,-14.8056
"Canadian Natural Resources shares are trading higher after the company reported Q3 earnings results.","positive",0.8,0.9,17622,"CANADIAN NATURAL RESOURCES LTD",0,NA,121,29,2,"2019-11-07",88391,-0.498573342338204,-1.31766679210326,0.178059994113888,-2.19115950167179,-2.37556952293012,-0.154265006182364,8.4589,8.046,1.0785,0.38,-0.14,0.51,0.006,7.2071,6.3035,7.4571
"Capital One Shares Volatile But Largely Unaffected Amid Report Co. Has Moved Chief Information Security Officer Out Of His Role Following Summer 2019 Data Breach","negative",0.6,0.8,17630,"CAPITAL ONE FINANCIAL CORP",0,NA,138,29,0,"2019-11-07",81055,-0.0409363419748842,-0.678144772736589,-0.544539964226398,-0.267216982319951,0.904650887333713,1.87926604825661,0.6801,0.2273,1.1751,0.38,-0.14,0.51,0.006,-0.1839,-0.9022,-1.1585
"CommScope shares are trading higher after the company reported better-than-expected Q3 EPS results.","positive",0.8,0.9,17638,"COMMSCOPE HOLDING CO INC",0,NA,122,29,2,"2019-11-07",14239,5.08701652288437,-2.14189901530124,-8.23292879658235,-3.49076129496098,0.945014156528279,3.89035854731781,27.1489,26.6112,1.4331,0.38,-0.14,0.51,0.006,31.248,24.17,17.3962
"CommScope Sees Q4 Adj. EPS $0.27-$0.37 vs $0.48 Estimate, Sales $2.2B-$2.4B vs $2.45B Est.","negative",0.7,0.85,17646,"COMMSCOPE HOLDING CO INC",0,NA,146,29,0,"2019-11-07",14239,5.08701652288437,-2.14189901530124,-8.23292879658235,-3.49076129496098,0.945014156528279,3.89035854731781,27.1489,26.6112,1.4331,0.38,-0.14,0.51,0.006,31.248,24.17,17.3962
"CommScope Holding Co Q3 Adj. EPS $0.55 Beats $0.44 Estimate, Sales $2.38B Miss $2.43B Estimate","negative",0.6,0.8,17654,"COMMSCOPE HOLDING CO INC",0,NA,137,29,0,"2019-11-07",14239,5.08701652288437,-2.14189901530124,-8.23292879658235,-3.49076129496098,0.945014156528279,3.89035854731781,27.1489,26.6112,1.4331,0.38,-0.14,0.51,0.006,31.248,24.17,17.3962
"Corcept Therapeutics Narrows FY19 Sales Guidance $300M-$315M","neutral",0.1,0.7,17662,"CORCEPT THERAPEUTICS INC",0,NA,122,29,1,"2019-11-07",90125,2.80821807682514,13.1506852398231,-11.1643843641212,-0.314795924350619,-4.13723377910479,-1.65631328204272,2.4561,2.0881,0.9509,0.38,-0.14,0.51,0.006,4.5955,14.3174,-7.2852
"Corcept Therapeutics Q3 EPS $0.31 Beats $0.2 Estimate, Sales $81.505M Beat $78M Estimate","positive",0.8,0.9,17670,"CORCEPT THERAPEUTICS INC",0,NA,135,29,2,"2019-11-07",90125,2.80821807682514,13.1506852398231,-11.1643843641212,-0.314795924350619,-4.13723377910479,-1.65631328204272,2.4561,2.0881,0.9509,0.38,-0.14,0.51,0.006,4.5955,14.3174,-7.2852
"Chesapeake Utilities Q3 EPS $0.38 Misses $0.39 Estimate, Sales $92.626M Miss $162.6M Estimate","negative",0.7,0.9,17678,"CHESAPEAKE UTILITIES CORP",0,NA,140,29,0,"2019-11-07",23182,-1.28967314958572,0.594368870649054,0.20186183431945,0.754382414743304,-0.351107872335554,-3.90435113502362,-1.8168,-2.0101,0.4873,0.38,-0.14,0.51,0.006,-3.4568,-1.5936,-2.169
"Citigroup Maintains Neutral on Camden Prop Trust, Raises Price Target to $115","neutral",0.1,0.8,17686,"CAMDEN PROPERTY TRUST",0,NA,114,29,1,"2019-11-07",79452,-0.136024213861674,1.07917154596675,0.0090704794616591,0.15166902448982,-1.09250912691256,-1.82771872226543,-1.7727,-1.9074,0.3356,0.38,-0.14,0.51,0.006,-2.1535,-0.9704,-2.1423
"Bank of America Downgrades Camden Prop Trust to Neutral, Announces $118 Price Target","negative",0.7,0.85,17694,"CAMDEN PROPERTY TRUST",0,NA,115,29,0,"2019-11-07",79452,-0.136024213861674,1.07917154596675,0.0090704794616591,0.15166902448982,-1.09250912691256,-1.82771872226543,-1.7727,-1.9074,0.3356,0.38,-0.14,0.51,0.006,-2.1535,-0.9704,-2.1423
"Comstock Resources Q3 EPS $0.17 Beats $0.13 Estimate, Sales $224.444M Miss $246.06M Estimate","negative",0.6,0.8,17702,"COMSTOCK RESOURCES INC",0,NA,132,29,0,"2019-11-07",11644,0.265251728706062,-9.01856521463988,-10.4774528392711,-3.69357019662857,-1.94985884635288,2.77372347202847,7.1023,6.4164,1.8017,0.38,-0.14,0.51,0.006,6.1171,-3.2356,-5.1256
"UBS Maintains Neutral on Charles River, Lowers Price Target to $145","neutral",0.1,0.8,17710,"CHARLES RIVER LABS INTL INC",0,NA,124,29,1,"2019-11-07",88281,2.46525220572949,8.02386236907828,9.97095418762166,-1.40154836699367,-2.36614213736939,-2.9987911669639,-1.0642,-1.5773,1.3332,0.38,-0.14,0.51,0.006,0.4687,5.7076,7.0853
"Charles & Colvard Q1 EPS $0.01, Same YoY, Sales $7.608421M Beat $7.19M Estimate","positive",0.6,0.8,17718,"CHARLES & COLVARD LTD",0,NA,134,29,2,"2019-11-07",85539,9.0909093618393,11.3636343337359,6.81817510235536,0.383141404017806,-1.50376694955557,-1.50376694955557,0.7634,0.7744,-0.0438,0.38,-0.14,0.51,0.006,9.8729,12.073,8.0149
"CareTrust REIT Q3 FFO $0.35 Up From $0.32 YoY, EPS $(0.11)","positive",0.5,0.7,17726,"CARETRUST REIT INC",0,NA,128,29,2,"2019-11-07",14651,-4.47135120630264,-8.66324520263225,-6.93991539127309,-0.795397255569696,-3.771963783093,-5.98826822473448,-4.3653,-4.53,0.4022,0.38,-0.14,0.51,0.006,-9.132,-13.595,-11.8049
"UPDATE: Citi Maintains Buy On CVS, Raises Target To $83 'reflecting the solid results and improved sentiment around execution, and we remain optimistic for continued momentum at still discounted valuation levels'","positive",0.8,0.9,17734,"C V S HEALTH CORP",0,NA,140,29,2,"2019-11-07",17005,0.96127400174737,1.61605418787005,4.40234568831985,5.36244884133339,4.24750046209292,5.48780865715517,1.1984,0.8895,0.7876,0.38,-0.14,0.51,0.006,1.6006,2.1923,4.6425
"Barclays Maintains Overweight on CVS Health, Raises Price Target to $79","positive",0.8,0.9,17742,"C V S HEALTH CORP",0,NA,119,29,2,"2019-11-07",17005,0.96127400174737,1.61605418787005,4.40234568831985,5.36244884133339,4.24750046209292,5.48780865715517,1.1984,0.8895,0.7876,0.38,-0.14,0.51,0.006,1.6006,2.1923,4.6425
"Raymond James Maintains Strong Buy on CVS Health, Raises Price Target to $80","positive",0.8,0.9,17750,"C V S HEALTH CORP",0,NA,119,29,2,"2019-11-07",17005,0.96127400174737,1.61605418787005,4.40234568831985,5.36244884133339,4.24750046209292,5.48780865715517,1.1984,0.8895,0.7876,0.38,-0.14,0.51,0.006,1.6006,2.1923,4.6425
"UBS Maintains Buy on CVS Health, Raises Price Target to $78","positive",0.8,0.9,17758,"C V S HEALTH CORP",0,NA,117,29,2,"2019-11-07",17005,0.96127400174737,1.61605418787005,4.40234568831985,5.36244884133339,4.24750046209292,5.48780865715517,1.1984,0.8895,0.7876,0.38,-0.14,0.51,0.006,1.6006,2.1923,4.6425
"Citigroup Maintains Buy on CVS Health, Raises Price Target to $83","positive",0.7,0.9,17766,"C V S HEALTH CORP",0,NA,117,29,2,"2019-11-07",17005,0.96127400174737,1.61605418787005,4.40234568831985,5.36244884133339,4.24750046209292,5.48780865715517,1.1984,0.8895,0.7876,0.38,-0.14,0.51,0.006,1.6006,2.1923,4.6425
"Citi Maintains Buy on CVS Health, Raises Price Target to $83","positive",0.7,0.9,17774,"C V S HEALTH CORP",0,NA,117,29,2,"2019-11-07",17005,0.96127400174737,1.61605418787005,4.40234568831985,5.36244884133339,4.24750046209292,5.48780865715517,1.1984,0.8895,0.7876,0.38,-0.14,0.51,0.006,1.6006,2.1923,4.6425
"Canaccord Genuity Maintains Buy on CPI Aerostructures, Lowers Price Target to $11","neutral",0.2,0.7,17782,"C P I AEROSTRUCTURES INC",0,NA,132,29,1,"2019-11-07",77900,4.17227372527122,0.538357466199102,-3.49932385967301,-2.95301731675863,-2.03252155236573,-6.10389355370343,2.7662,2.4795,0.737,0.38,-0.14,0.51,0.006,6.4173,2.8773,-1.4307
"Barclays Maintains Equal-Weight on CyberArk Software, Raises Price Target to $126","neutral",0.1,0.7,17790,"CYBERARK SOFTWARE LTD",0,NA,119,29,1,"2019-11-07",14928,4.29615788161755,4.37842840067657,9.45155030055893,8.23717713356018,9.06599026163595,8.35916392561868,-5.1747,-5.7053,1.3742,0.38,-0.14,0.51,0.006,-1.8411,-1.845,2.5117
"JP Morgan Maintains Overweight on CyberArk Software, Raises Price Target to $163","positive",0.8,0.9,17798,"CYBERARK SOFTWARE LTD",0,NA,117,29,2,"2019-11-07",14928,4.29615788161755,4.37842840067657,9.45155030055893,8.23717713356018,9.06599026163595,8.35916392561868,-5.1747,-5.7053,1.3742,0.38,-0.14,0.51,0.006,-1.8411,-1.845,2.5117
"UBS Maintains Neutral on CyberArk Software, Lowers Price Target to $128","neutral",0.1,0.8,17806,"CYBERARK SOFTWARE LTD",0,NA,117,29,1,"2019-11-07",14928,4.29615788161755,4.37842840067657,9.45155030055893,8.23717713356018,9.06599026163595,8.35916392561868,-5.1747,-5.7053,1.3742,0.38,-0.14,0.51,0.006,-1.8411,-1.845,2.5117
"Digi Int'l. Reports Will Purchase Opengear For $140M In Upfront Cash With Potential Contingent Consideration Up To An Added $15M","positive",0.7,0.8,17814,"DIGI INTERNATIONAL INC",0,NA,130,29,2,"2019-11-07",75831,5.5084727704525,6.63842204691936,28.2132832458732,-1.67363863438368,-2.55701378679281,-3.68852436900411,0.4255,-0.0402,1.2104,0.38,-0.14,0.51,0.006,5.087,6.096,25.2754
"Disney Says Hulu Will Become The Official Streaming Home For FX Networks From March","neutral",0.1,0.7,17822,"SPDR DOW JONES IND AVG ETF TRUST",0,NA,124,24,1,"2019-11-07",85765,0.0072259637818206,0.425924296282876,0.425767963774182,-0.0036424313293537,0.0910580998647159,0.534130214286965,0.8188,0.4566,0.9377,0.38,-0.14,0.51,0.006,0.1671,0.5145,0.1999
"Disney Says ESPN+ Has 3.5M Subscribers","neutral",0.1,0.7,17830,"SPDR DOW JONES IND AVG ETF TRUST",0,NA,121,29,1,"2019-11-07",85765,0.0072259637818206,0.425924296282876,0.425767963774182,-0.0036424313293537,0.0910580998647159,0.534130214286965,0.8188,0.4566,0.9377,0.38,-0.14,0.51,0.006,0.1671,0.5145,0.1999
"Dish Network Says Saw Decrease In Premium Channel Revenue, Mainly Related To Removal Of HBO","negative",0.7,0.85,17838,"DISH NETWORK CORP",0,NA,117,29,0,"2019-11-07",81696,1.81608851999044,2.79619843519787,3.51686733835646,-3.233253210783,-4.11898917198902,-3.84394745340483,3.4904,3.0335,1.1886,0.38,-0.14,0.51,0.006,4.4751,5.3697,5.7363
"DISH Network shares are trading higher after the company reported better-than-expected Q3 EPS and sales.","positive",0.8,0.9,17846,"DISH NETWORK CORP",0,NA,120,29,2,"2019-11-07",81696,1.81608851999044,2.79619843519787,3.51686733835646,-3.233253210783,-4.11898917198902,-3.84394745340483,3.4904,3.0335,1.1886,0.38,-0.14,0.51,0.006,4.4751,5.3697,5.7363
"DISH Network Announces Rights Offering Of $1 Billion","neutral",0.2,0.7,17854,"DISH NETWORK CORP",0,NA,110,29,1,"2019-11-07",81696,1.81608851999044,2.79619843519787,3.51686733835646,-3.233253210783,-4.11898917198902,-3.84394745340483,3.4904,3.0335,1.1886,0.38,-0.14,0.51,0.006,4.4751,5.3697,5.7363
"DISH Network Q3 EPS $0.66 Beats $0.61 Estimate, Sales $3.17B Beat $3.16B Estimate","positive",0.7,0.9,17862,"DISH NETWORK CORP",0,NA,130,29,2,"2019-11-07",81696,1.81608851999044,2.79619843519787,3.51686733835646,-3.233253210783,-4.11898917198902,-3.84394745340483,3.4904,3.0335,1.1886,0.38,-0.14,0.51,0.006,4.4751,5.3697,5.7363
"Digital Realty Launches PlatformDIGITAL and Unveils Platform Roadmap to Underpin the Next Wave of Digital Transformation","positive",0.8,0.9,17870,"DIGITAL REALTY TRUST INC",0,NA,123,29,2,"2019-11-07",90373,-1.77789069712162,-1.31445704325736,0.977414791839881,-0.510828569531441,-1.10421759228796,-3.23344328365149,-3.2763,-3.4682,0.4841,0.38,-0.14,0.51,0.006,-5.4022,-4.9758,-2.8226
"Domino's Pizza Option Alert: Nov 15 $290 Calls Sweep (35) near the Ask: 846 @ $1.4 vs 526 OI; Ref=$282.04","positive",0.6,0.75,17878,"DOMINOS PIZZA INC",0,NA,143,29,2,"2019-11-07",90248,-0.714585045352578,-1.42209880499565,0.484645352087587,0.546491192653775,3.16758826552603,3.17908236635112,1.7493,1.4883,0.6714,0.38,-0.14,0.51,0.006,0.5596,-0.2057,1.507
"Diana Shipping Inc. Announces The Sale Of M/V Clio For $7.4M","positive",0.6,0.8,17886,"DIANA SHIPPING INC",0,NA,117,29,2,"2019-11-07",90630,0.824175029993057,-3.02198144926051,-4.39560646040479,-1.01781068369746,2.36842497320966,1.83246515190425,-6.4267,-6.7125,0.727,0.38,-0.14,0.51,0.006,-6.1197,-9.8872,-11.481
"Raymond James Maintains Outperform on DexCom, Raises Price Target to $189","positive",0.8,0.9,17894,"DEXCOM INC",0,NA,115,29,2,"2019-11-07",90664,1.73600669950247,4.16538292257924,12.3831539103025,-0.286534545011818,-3.41869471638776,-2.65734777670638,27.1552,26.638,1.3776,0.38,-0.14,0.51,0.006,27.941,30.2954,37.5518
"Piper Jaffray Maintains Overweight on DexCom, Raises Price Target to $200","positive",0.8,0.9,17902,"DEXCOM INC",0,NA,117,29,2,"2019-11-07",90664,1.73600669950247,4.16538292257924,12.3831539103025,-0.286534545011818,-3.41869471638776,-2.65734777670638,27.1552,26.638,1.3776,0.38,-0.14,0.51,0.006,27.941,30.2954,37.5518
"Canaccord Genuity Maintains Buy on DexCom, Raises Price Target to $195","positive",0.7,0.9,17910,"DEXCOM INC",0,NA,116,29,2,"2019-11-07",90664,1.73600669950247,4.16538292257924,12.3831539103025,-0.286534545011818,-3.41869471638776,-2.65734777670638,27.1552,26.638,1.3776,0.38,-0.14,0.51,0.006,27.941,30.2954,37.5518
"Stifel Nicolaus Maintains Buy on DexCom, Raises Price Target to $200","positive",0.8,0.9,17918,"DEXCOM INC",0,NA,115,29,2,"2019-11-07",90664,1.73600669950247,4.16538292257924,12.3831539103025,-0.286534545011818,-3.41869471638776,-2.65734777670638,27.1552,26.638,1.3776,0.38,-0.14,0.51,0.006,27.941,30.2954,37.5518
"Morgan Stanley Maintains Equal-Weight on DexCom, Raises Price Target to $202","positive",0.6,0.8,17926,"DEXCOM INC",0,NA,115,29,2,"2019-11-07",90664,1.73600669950247,4.16538292257924,12.3831539103025,-0.286534545011818,-3.41869471638776,-2.65734777670638,27.1552,26.638,1.3776,0.38,-0.14,0.51,0.006,27.941,30.2954,37.5518
"Baird Maintains Outperform on DexCom, Raises Price Target to $240","positive",0.7,0.9,17934,"DEXCOM INC",0,NA,114,29,2,"2019-11-07",90664,1.73600669950247,4.16538292257924,12.3831539103025,-0.286534545011818,-3.41869471638776,-2.65734777670638,27.1552,26.638,1.3776,0.38,-0.14,0.51,0.006,27.941,30.2954,37.5518
"DexCom shares are trading higher after the company reported better-than-expected Q3 results and raised FY19 sales guidance.","positive",0.8,0.9,17942,"DEXCOM INC",0,NA,121,29,2,"2019-11-07",90664,1.73600669950247,4.16538292257924,12.3831539103025,-0.286534545011818,-3.41869471638776,-2.65734777670638,27.1552,26.638,1.3776,0.38,-0.14,0.51,0.006,27.941,30.2954,37.5518
"JP Morgan Maintains Overweight on DexCom, Raises Price Target to $215","positive",0.8,0.9,17950,"DEXCOM INC",0,NA,114,29,2,"2019-11-07",90664,1.73600669950247,4.16538292257924,12.3831539103025,-0.286534545011818,-3.41869471638776,-2.65734777670638,27.1552,26.638,1.3776,0.38,-0.14,0.51,0.006,27.941,30.2954,37.5518
"UBS Maintains Neutral on DexCom, Raises Price Target to $185","neutral",0.1,0.8,17958,"DEXCOM INC",0,NA,113,29,1,"2019-11-07",90664,1.73600669950247,4.16538292257924,12.3831539103025,-0.286534545011818,-3.41869471638776,-2.65734777670638,27.1552,26.638,1.3776,0.38,-0.14,0.51,0.006,27.941,30.2954,37.5518
"The Dixie Group Q3 EPS $(0.09) Down From $(0.07) YoY, Sales $95.447M Miss $101.56M Estimate","negative",0.8,0.9,17966,"DIXIE GROUP INC",0,NA,134,29,0,"2019-11-07",10886,-8.38709697127342,-7.7419362591404,1.5032291531587,-1.54639640823007,3.2432401275345,1.59574315739683,-18.8482,-19.2269,0.9594,0.38,-0.14,0.51,0.006,-27.9174,-27.212,-17.6071
"Equifax Reports Relationship With Envestnet | Yodlee To Further Extend Alternative Data Leadership, No Terms Disclosed","positive",0.7,0.8,17974,"EQUIFAX INC",0,NA,121,29,2,"2019-11-07",52476,0.052287196740508,2.81574751229967,3.35350374980559,1.44839975982904,0.281891401302503,-2.53785456410235,-0.9543,-1.2812,0.8446,0.38,-0.14,0.51,0.006,-1.4967,1.1737,1.4213
"eMagin Earlier Reported Q3 EPS $(0.01), Inline, Sales $7.919M Beat $7.2M Estimate","positive",0.6,0.8,17982,"EMAGIN CORP",0,NA,129,29,2,"2019-11-07",87658,-3.90625409781933,-15.3645872872639,-12.7604156852578,0.253730919212103,1.2167803065759,6.32357532337398,21.4805,21.548,-0.1709,0.38,-0.14,0.51,0.006,17.6887,5.7795,9.3371
"Eastern Co Q3 EPS $0.67 Up From $0.6 YoY, Sales $60.693M Up From $57.357M YoY","positive",0.8,0.9,17990,"EASTERN CO",0,NA,129,29,2,"2019-11-07",31480,1.80915296077728,-0.212846361820362,-2.39033406795551,-4.28669415414333,-2.61688765232768,-3.425604803917,1.0032,0.5883,1.083,0.38,-0.14,0.51,0.006,2.0557,-0.0148000000000004,-2.5036
"Citigroup Maintains Buy on Emerson Electric, Raises Price Target to $83","positive",0.8,0.9,17998,"EMERSON ELECTRIC CO",0,NA,117,29,2,"2019-11-07",22103,0.121962779667228,-0.758907087982352,0.373631479213232,-0.257490761578083,0.518980139961722,2.52123910661968,0.2582,-0.18,1.1379,0.38,-0.14,0.51,0.006,-0.4168,-1.3786,-0.617
"EnLink Midstream Q3 EPS $0.02 Misses $0.09 Estimate, Sales $1.48B Miss $1.77B Estimate","negative",0.7,0.85,18006,"ENLINK MIDSTREAM LLC",0,NA,132,29,0,"2019-11-07",14505,-4.20168079435825,-9.9159612053921,-12.9411759451442,-4.71841618418694,-6.28741939004267,-3.98772630853382,-4.9521,-5.4003,1.155,0.38,-0.14,0.51,0.006,-9.966,-16.1244,-19.2718
"EnLink Midstream LLC shares are trading lower as a potential sell-off in anticipation of the company reporting worse-than-expected Q3 earnings after the close today.","negative",0.8,0.9,18014,"ENLINK MIDSTREAM LLC",0,NA,131,29,0,"2019-11-07",14505,-4.20168079435825,-9.9159612053921,-12.9411759451442,-4.71841618418694,-6.28741939004267,-3.98772630853382,-4.9521,-5.4003,1.155,0.38,-0.14,0.51,0.006,-9.966,-16.1244,-19.2718
"Barclays Maintains Overweight on EOG Resources, Lowers Price Target to $132","neutral",0.2,0.7,18022,"EOG RESOURCES INC",0,NA,119,29,1,"2019-11-07",75825,-0.0535200932063162,-3.19775139370986,-1.89991726647911,-3.4995324909687,-3.08047807577865,0.379475281752262,4.6486,4.1726,1.2414,0.38,-0.14,0.51,0.006,3.7283,0.461,1.4865
"EPAM Systems Q3 EPS $1.39 Beats $1.33 Estimate, Sales $588.103M Beat $580.01M Estimate","positive",0.8,0.9,18030,"EPAM SYSTEMS INC",0,NA,130,29,2,"2019-11-07",13210,-0.557043263688684,9.13343088287817,7.9983193404743,0.337442266754806,0.637412503885715,0.558001072684844,6.6588,6.1321,1.3786,0.38,-0.14,0.51,0.006,5.1417,14.4782,12.9986
"Enstar Gr Q3 EPS $1.66 Up From $(0.12) YoY","positive",0.8,0.9,18038,"ENSTAR GROUP LTD",0,NA,117,29,2,"2019-11-07",91818,0.897015351802111,0.73346998411441,-1.10020878122215,-1.1087809689343,-1.0643106392377,-0.8363791348873,1.9091,1.629,0.7241,0.38,-0.14,0.51,0.006,2.2956,2.0897,0.0108000000000001
