StrategyID,BillID,Description,PromptingStrategy,Model,Major,MajorText,MajorLLM,MajorTextLLM,ConfidenceLLM,ExplanationLLM
1,100-HR-3868,"A bill to provide increased opportunities for disadvantaged business concerns to participate in procurements made by the United States Postal Service, and for other purposes.",No Modification,gpt-3.5-turbo,19,Government Operations,12,Social Welfare,0.85,
2,100-HR-3868,"A bill to provide increased opportunities for disadvantaged business concerns to participate in procurements made by the United States Postal Service, and for other purposes.",Persona Modification,gpt-3.5-turbo,19,Government Operations,12,Social Welfare,0.85,
3,100-HR-3868,"A bill to provide increased opportunities for disadvantaged business concerns to participate in procurements made by the United States Postal Service, and for other purposes.",Persona Modification,gpt-3.5-turbo,19,Government Operations,12,Social Welfare,0.85,
4,100-HR-3868,"A bill to provide increased opportunities for disadvantaged business concerns to participate in procurements made by the United States Postal Service, and for other purposes.",Persona Modification,gpt-3.5-turbo,19,Government Operations,2,"Civil Rights, Minority Issues, and Civil Liberties",0.85,
5,100-HR-3868,"A bill to provide increased opportunities for disadvantaged business concerns to participate in procurements made by the United States Postal Service, and for other purposes.",Persona Modification,gpt-3.5-turbo,19,Government Operations,12,Social Welfare,0.85,
6,100-HR-3868,"A bill to provide increased opportunities for disadvantaged business concerns to participate in procurements made by the United States Postal Service, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,12,Social Welfare,0.85,"This bill focuses on providing opportunities for disadvantaged business concerns, which falls under social welfare and community development issues."
7,100-HR-3868,"A bill to provide increased opportunities for disadvantaged business concerns to participate in procurements made by the United States Postal Service, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,12,Social Welfare,0.85,"The bill focuses on providing opportunities for disadvantaged business concerns, which falls under social welfare and economic development."
8,100-HR-3868,"A bill to provide increased opportunities for disadvantaged business concerns to participate in procurements made by the United States Postal Service, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,12,Social Welfare,0.85,"The bill focuses on providing opportunities for disadvantaged business concerns, which falls under social welfare and community development issues."
9,100-HR-3868,"A bill to provide increased opportunities for disadvantaged business concerns to participate in procurements made by the United States Postal Service, and for other purposes.",Few-Shot Prompting,gpt-3.5-turbo,19,Government Operations,14,"Banking, Finance, and Domestic Commerce",0.85,
10,100-HR-3868,"A bill to provide increased opportunities for disadvantaged business concerns to participate in procurements made by the United States Postal Service, and for other purposes.",Few-Shot Prompting,gpt-3.5-turbo,19,Government Operations,14,"Banking, Finance, and Domestic Commerce",0.85,
11,100-HR-3868,"A bill to provide increased opportunities for disadvantaged business concerns to participate in procurements made by the United States Postal Service, and for other purposes.",Few-Shot Prompting,gpt-3.5-turbo,19,Government Operations,2,"Civil Rights, Minority Issues, and Civil Liberties",0.92,
1,89-HR-16834,"To name the Veterans Administration-hospital located in Clarksburg, W. Va., the Louis A. Johnson Memorial Hospital.",No Modification,gpt-3.5-turbo,19,Government Operations,15,Defense,0.85,
2,89-HR-16834,"To name the Veterans Administration-hospital located in Clarksburg, W. Va., the Louis A. Johnson Memorial Hospital.",Persona Modification,gpt-3.5-turbo,19,Government Operations,15,Defense,0.85,
3,89-HR-16834,"To name the Veterans Administration-hospital located in Clarksburg, W. Va., the Louis A. Johnson Memorial Hospital.",Persona Modification,gpt-3.5-turbo,19,Government Operations,15,Defense,0.85,
4,89-HR-16834,"To name the Veterans Administration-hospital located in Clarksburg, W. Va., the Louis A. Johnson Memorial Hospital.",Persona Modification,gpt-3.5-turbo,19,Government Operations,15,Defense,0.85,
5,89-HR-16834,"To name the Veterans Administration-hospital located in Clarksburg, W. Va., the Louis A. Johnson Memorial Hospital.",Persona Modification,gpt-3.5-turbo,19,Government Operations,15,Defense,0.95,
6,89-HR-16834,"To name the Veterans Administration-hospital located in Clarksburg, W. Va., the Louis A. Johnson Memorial Hospital.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,3,Health,0.95,"The bill pertains to naming a Veterans Administration hospital, which falls under the Health category."
7,89-HR-16834,"To name the Veterans Administration-hospital located in Clarksburg, W. Va., the Louis A. Johnson Memorial Hospital.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,15,Defense,0.9,"The bill pertains to naming a Veterans Administration hospital, which falls under the Defense category."
8,89-HR-16834,"To name the Veterans Administration-hospital located in Clarksburg, W. Va., the Louis A. Johnson Memorial Hospital.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,15,Defense,0.85,"The bill is related to honoring veterans by naming a Veterans Administration hospital, which falls under the Defense category."
9,89-HR-16834,"To name the Veterans Administration-hospital located in Clarksburg, W. Va., the Louis A. Johnson Memorial Hospital.",Few-Shot Prompting,gpt-3.5-turbo,19,Government Operations,15,Defense,0.95,
10,89-HR-16834,"To name the Veterans Administration-hospital located in Clarksburg, W. Va., the Louis A. Johnson Memorial Hospital.",Few-Shot Prompting,gpt-3.5-turbo,19,Government Operations,15,Defense,0.85,
11,89-HR-16834,"To name the Veterans Administration-hospital located in Clarksburg, W. Va., the Louis A. Johnson Memorial Hospital.",Few-Shot Prompting,gpt-3.5-turbo,19,Government Operations,15,Defense,0.95,
1,113-HR-4838,"To redesignate the railroad station located at 2955 Market Street in Philadelphia, Pennsylvania, commonly known as 30th Street Station, as the William H. Gray III 30th Street Station.",No Modification,gpt-3.5-turbo,19,Government Operations,10,Transportation,0.95,
2,113-HR-4838,"To redesignate the railroad station located at 2955 Market Street in Philadelphia, Pennsylvania, commonly known as 30th Street Station, as the William H. Gray III 30th Street Station.",Persona Modification,gpt-3.5-turbo,19,Government Operations,10,Transportation,0.95,
3,113-HR-4838,"To redesignate the railroad station located at 2955 Market Street in Philadelphia, Pennsylvania, commonly known as 30th Street Station, as the William H. Gray III 30th Street Station.",Persona Modification,gpt-3.5-turbo,19,Government Operations,13,Community Development and Housing Issues,0.85,
4,113-HR-4838,"To redesignate the railroad station located at 2955 Market Street in Philadelphia, Pennsylvania, commonly known as 30th Street Station, as the William H. Gray III 30th Street Station.",Persona Modification,gpt-3.5-turbo,19,Government Operations,10,Transportation,0.95,
5,113-HR-4838,"To redesignate the railroad station located at 2955 Market Street in Philadelphia, Pennsylvania, commonly known as 30th Street Station, as the William H. Gray III 30th Street Station.",Persona Modification,gpt-3.5-turbo,19,Government Operations,10,Transportation,0.95,
6,113-HR-4838,"To redesignate the railroad station located at 2955 Market Street in Philadelphia, Pennsylvania, commonly known as 30th Street Station, as the William H. Gray III 30th Street Station.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,10,Transportation,0.95,"The bill pertains to the redesignation of a railroad station, which falls under the category of Transportation."
7,113-HR-4838,"To redesignate the railroad station located at 2955 Market Street in Philadelphia, Pennsylvania, commonly known as 30th Street Station, as the William H. Gray III 30th Street Station.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,10,Transportation,0.95,"The bill pertains to the redesignation of a railroad station, which falls under the category of Transportation."
8,113-HR-4838,"To redesignate the railroad station located at 2955 Market Street in Philadelphia, Pennsylvania, commonly known as 30th Street Station, as the William H. Gray III 30th Street Station.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,10,Transportation,0.95,"The bill pertains to the redesignation of a railroad station, which falls under the category of Transportation."
9,113-HR-4838,"To redesignate the railroad station located at 2955 Market Street in Philadelphia, Pennsylvania, commonly known as 30th Street Station, as the William H. Gray III 30th Street Station.",Few-Shot Prompting,gpt-3.5-turbo,19,Government Operations,10,Transportation,0.75,
10,113-HR-4838,"To redesignate the railroad station located at 2955 Market Street in Philadelphia, Pennsylvania, commonly known as 30th Street Station, as the William H. Gray III 30th Street Station.",Few-Shot Prompting,gpt-3.5-turbo,19,Government Operations,10,Transportation,0.78,
11,113-HR-4838,"To redesignate the railroad station located at 2955 Market Street in Philadelphia, Pennsylvania, commonly known as 30th Street Station, as the William H. Gray III 30th Street Station.",Few-Shot Prompting,gpt-3.5-turbo,19,Government Operations,10,Transportation,0.85,
1,80-HR-5607,"Making appropriations for the Departments of State, Justice, Commerce, and the Judiciary for the fiscal year ending June 30, 1949, and for other purposes",No Modification,gpt-3.5-turbo,19,Government Operations,19,Government Operations,0.85,
2,80-HR-5607,"Making appropriations for the Departments of State, Justice, Commerce, and the Judiciary for the fiscal year ending June 30, 1949, and for other purposes",Persona Modification,gpt-3.5-turbo,19,Government Operations,19,Government Operations,0.85,
3,80-HR-5607,"Making appropriations for the Departments of State, Justice, Commerce, and the Judiciary for the fiscal year ending June 30, 1949, and for other purposes",Persona Modification,gpt-3.5-turbo,19,Government Operations,19,Government Operations,0.85,
4,80-HR-5607,"Making appropriations for the Departments of State, Justice, Commerce, and the Judiciary for the fiscal year ending June 30, 1949, and for other purposes",Persona Modification,gpt-3.5-turbo,19,Government Operations,19,Government Operations,0.85,
5,80-HR-5607,"Making appropriations for the Departments of State, Justice, Commerce, and the Judiciary for the fiscal year ending June 30, 1949, and for other purposes",Persona Modification,gpt-3.5-turbo,19,Government Operations,19,Government Operations,0.85,
6,80-HR-5607,"Making appropriations for the Departments of State, Justice, Commerce, and the Judiciary for the fiscal year ending June 30, 1949, and for other purposes",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,19,Government Operations,0.9,"This bill pertains to making appropriations for various government departments and agencies, indicating it falls under Government Operations."
7,80-HR-5607,"Making appropriations for the Departments of State, Justice, Commerce, and the Judiciary for the fiscal year ending June 30, 1949, and for other purposes",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,19,Government Operations,0.9,"The bill pertains to making appropriations for various government departments, indicating it falls under Government Operations."
8,80-HR-5607,"Making appropriations for the Departments of State, Justice, Commerce, and the Judiciary for the fiscal year ending June 30, 1949, and for other purposes",Chain-of-Thoughts Prompting,gpt-3.5-turbo,19,Government Operations,19,Government Operations,0.85,"The bill pertains to making appropriations for various government departments, indicating it falls under Government Operations."
9,80-HR-5607,"Making appropriations for the Departments of State, Justice, Commerce, and the Judiciary for the fiscal year ending June 30, 1949, and for other purposes",Few-Shot Prompting,gpt-3.5-turbo,19,Government Operations,19,Government Operations,0.99,
10,80-HR-5607,"Making appropriations for the Departments of State, Justice, Commerce, and the Judiciary for the fiscal year ending June 30, 1949, and for other purposes",Few-Shot Prompting,gpt-3.5-turbo,19,Government Operations,19,Government Operations,0.95,
